"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
21	0.890252376270075	17	24	"Churn"	"No"	0.1
22	0.864296366062319	22	24	"Churn"	"No"	0.1
23	0.848818238862163	19	24	"Churn"	"No"	0.1
24	0.897012400681382	19	24	"Churn"	"No"	0.1
25	0.893530748098056	19	24	"Churn"	"No"	0.1
26	0.823175089331291	19	24	"Churn"	"No"	0.1
27	0.872033077072162	18	24	"Churn"	"No"	0.1
28	0.912170076526628	20	24	"Churn"	"No"	0.1
29	0.847088068181818	20	24	"Churn"	"No"	0.1
30	0.867625205603766	19	24	"Churn"	"No"	0.1
1	0.834349764196654	20	25	"Churn"	"No"	0.1
2	0.887375079998031	20	25	"Churn"	"No"	0.1
3	0.872981588145523	22	25	"Churn"	"No"	0.1
4	0.904916197124376	17	25	"Churn"	"No"	0.1
5	0.890463964790024	19	25	"Churn"	"No"	0.1
6	0.852831661092531	18	25	"Churn"	"No"	0.1
7	0.8280736863711	18	25	"Churn"	"No"	0.1
8	0.867923251119972	20	25	"Churn"	"No"	0.1
9	0.870236280487805	18	25	"Churn"	"No"	0.1
10	0.833385618181184	17	25	"Churn"	"No"	0.1
11	0.881782088367081	20	25	"Churn"	"No"	0.1
12	0.875793009884359	19	25	"Churn"	"No"	0.1
13	0.876025185445407	22	25	"Churn"	"No"	0.1
14	0.881761477045908	19	25	"Churn"	"No"	0.1
15	0.863405912176071	21	25	"Churn"	"No"	0.1
16	0.914913143231727	19	25	"Churn"	"No"	0.1
17	0.86358302252896	19	25	"Churn"	"No"	0.1
18	0.882316616766467	19	25	"Churn"	"No"	0.1
19	0.828490713321025	23	25	"Churn"	"No"	0.1
20	0.913099822727551	21	25	"Churn"	"No"	0.1
21	0.880061959317278	20	25	"Churn"	"No"	0.1
22	0.870926254122975	17	25	"Churn"	"No"	0.1
23	0.859537198417135	17	25	"Churn"	"No"	0.1
24	0.857251760449641	21	25	"Churn"	"No"	0.1
25	0.818743818001978	19	25	"Churn"	"No"	0.1
26	0.877160274621212	19	25	"Churn"	"No"	0.1
27	0.857665918163673	20	25	"Churn"	"No"	0.1
28	0.886555227794166	19	25	"Churn"	"No"	0.1
29	0.858052644710579	18	25	"Churn"	"No"	0.1
30	0.876462134216935	18	25	"Churn"	"No"	0.1
1	0.850711242215667	18	26	"Churn"	"No"	0.1
2	0.85572503004696	21	26	"Churn"	"No"	0.1
3	0.918030880547839	16	26	"Churn"	"No"	0.1
4	0.900221729490022	16	26	"Churn"	"No"	0.1
5	0.890603595125496	20	26	"Churn"	"No"	0.1
6	0.862081447963801	19	26	"Churn"	"No"	0.1
7	0.831184185024872	19	26	"Churn"	"No"	0.1
8	0.880006555227794	21	26	"Churn"	"No"	0.1
9	0.889374583914283	20	26	"Churn"	"No"	0.1
10	0.856566930337422	18	26	"Churn"	"No"	0.1
11	0.913021035755927	19	26	"Churn"	"No"	0.1
12	0.851710508382173	19	26	"Churn"	"No"	0.1
13	0.857146688120139	21	26	"Churn"	"No"	0.1
14	0.895579756566304	18	26	"Churn"	"No"	0.1
15	0.875382578701904	20	26	"Churn"	"No"	0.1
16	0.874556694520015	18	26	"Churn"	"No"	0.1
17	0.877466681739961	23	26	"Churn"	"No"	0.1
18	0.87517322616408	23	26	"Churn"	"No"	0.1
19	0.857503714710253	20	26	"Churn"	"No"	0.1
20	0.885496098104794	21	26	"Churn"	"No"	0.1
21	0.863500213949508	19	26	"Churn"	"No"	0.1
22	0.824566410804508	18	26	"Churn"	"No"	0.1
23	0.865418060200669	16	26	"Churn"	"No"	0.1
24	0.87849171573326	18	26	"Churn"	"No"	0.1
25	0.859659128154703	19	26	"Churn"	"No"	0.1
26	0.898009188361409	20	26	"Churn"	"No"	0.1
27	0.853653217011996	15	26	"Churn"	"No"	0.1
28	0.858976497075536	17	26	"Churn"	"No"	0.1
29	0.857745398773006	17	26	"Churn"	"No"	0.1
30	0.812657798545427	17	26	"Churn"	"No"	0.1
1	0.895540098199673	20	27	"Churn"	"No"	0.1
2	0.863634125929208	20	27	"Churn"	"No"	0.1
3	0.865449465859302	18	27	"Churn"	"No"	0.1
4	0.844517969327421	17	27	"Churn"	"No"	0.1
5	0.875201877606981	18	27	"Churn"	"No"	0.1
6	0.872787051087506	21	27	"Churn"	"No"	0.1
7	0.862382650462121	21	27	"Churn"	"No"	0.1
8	0.901343821697804	17	27	"Churn"	"No"	0.1
9	0.871817932743278	18	27	"Churn"	"No"	0.1
10	0.865755656108597	17	27	"Churn"	"No"	0.1
11	0.867633568059952	19	27	"Churn"	"No"	0.1
12	0.899718994455837	17	27	"Churn"	"No"	0.1
13	0.863068181818182	18	27	"Churn"	"No"	0.1
14	0.865556890976	17	27	"Churn"	"No"	0.1
15	0.923971102249791	17	27	"Churn"	"No"	0.1
16	0.860381876775319	19	27	"Churn"	"No"	0.1
17	0.8658132390983	18	27	"Churn"	"No"	0.1
18	0.855985230525233	20	27	"Churn"	"No"	0.1
19	0.859455838876571	21	27	"Churn"	"No"	0.1
20	0.865049475705213	19	27	"Churn"	"No"	0.1
21	0.896115558292282	22	27	"Churn"	"No"	0.1
22	0.85931427322192	19	27	"Churn"	"No"	0.1
23	0.843175179150121	23	27	"Churn"	"No"	0.1
24	0.900312240573928	20	27	"Churn"	"No"	0.1
25	0.850335478570451	16	27	"Churn"	"No"	0.1
26	0.877197802197802	17	27	"Churn"	"No"	0.1
27	0.882386709456095	18	27	"Churn"	"No"	0.1
28	0.884256051367332	20	27	"Churn"	"No"	0.1
29	0.87112334280303	22	27	"Churn"	"No"	0.1
30	0.920674171515305	16	27	"Churn"	"No"	0.1
1	0.868711419753086	18	28	"Churn"	"No"	0.1
2	0.877645332844306	23	28	"Churn"	"No"	0.1
3	0.885456006428284	17	28	"Churn"	"No"	0.1
4	0.905881464440494	16	28	"Churn"	"No"	0.1
5	0.856924715909091	20	28	"Churn"	"No"	0.1
6	0.897854804769698	18	28	"Churn"	"No"	0.1
7	0.866877828054299	18	28	"Churn"	"No"	0.1
8	0.824485085227273	18	28	"Churn"	"No"	0.1
9	0.881817614770459	16	28	"Churn"	"No"	0.1
10	0.865717715657692	22	28	"Churn"	"No"	0.1
11	0.874877399467563	21	28	"Churn"	"No"	0.1
12	0.837019607843137	20	28	"Churn"	"No"	0.1
13	0.872150829562594	17	28	"Churn"	"No"	0.1
14	0.866184012066365	21	28	"Churn"	"No"	0.1
15	0.880297958280308	17	28	"Churn"	"No"	0.1
16	0.886984600099354	24	28	"Churn"	"No"	0.1
17	0.856539059463661	17	28	"Churn"	"No"	0.1
18	0.870224456394669	20	28	"Churn"	"No"	0.1
19	0.859018385460693	18	28	"Churn"	"No"	0.1
20	0.854466201104569	18	28	"Churn"	"No"	0.1
21	0.841367587723942	18	28	"Churn"	"No"	0.1
22	0.846186440677966	18	28	"Churn"	"No"	0.1
23	0.846802148974948	18	28	"Churn"	"No"	0.1
24	0.891225841361706	18	28	"Churn"	"No"	0.1
25	0.84212481928362	19	28	"Churn"	"No"	0.1
26	0.851995540691193	17	28	"Churn"	"No"	0.1
27	0.861562838325514	17	28	"Churn"	"No"	0.1
28	0.849577709745435	16	28	"Churn"	"No"	0.1
29	0.863348303096001	17	28	"Churn"	"No"	0.1
30	0.896209455533998	18	28	"Churn"	"No"	0.1
1	0.868629760979401	21	29	"Churn"	"No"	0.1
2	0.877302745915885	21	29	"Churn"	"No"	0.1
3	0.854388780618289	18	29	"Churn"	"No"	0.1
4	0.831267926496219	16	29	"Churn"	"No"	0.1
5	0.865674658167036	14	29	"Churn"	"No"	0.1
6	0.876745975378788	21	29	"Churn"	"No"	0.1
7	0.879120159148034	18	29	"Churn"	"No"	0.1
8	0.864245980805673	16	29	"Churn"	"No"	0.1
9	0.909983025016417	17	29	"Churn"	"No"	0.1
10	0.88262729995721	21	29	"Churn"	"No"	0.1
11	0.866898328908324	18	29	"Churn"	"No"	0.1
12	0.90998003992016	19	29	"Churn"	"No"	0.1
13	0.866561686977954	19	29	"Churn"	"No"	0.1
14	0.853244096329203	19	29	"Churn"	"No"	0.1
15	0.894481720202874	19	29	"Churn"	"No"	0.1
16	0.893200282988726	18	29	"Churn"	"No"	0.1
17	0.87351295592407	16	29	"Churn"	"No"	0.1
18	0.892124951418578	20	29	"Churn"	"No"	0.1
19	0.843934774575019	17	29	"Churn"	"No"	0.1
20	0.860666239590006	17	29	"Churn"	"No"	0.1
21	0.883781064108933	18	29	"Churn"	"No"	0.1
22	0.842857343679712	17	29	"Churn"	"No"	0.1
23	0.876414542903905	18	29	"Churn"	"No"	0.1
24	0.876258811681772	20	29	"Churn"	"No"	0.1
25	0.851072397685455	16	29	"Churn"	"No"	0.1
26	0.872435984072692	19	29	"Churn"	"No"	0.1
27	0.844777061717512	18	29	"Churn"	"No"	0.1
28	0.858278522641032	17	29	"Churn"	"No"	0.1
29	0.867009586158522	20	29	"Churn"	"No"	0.1
30	0.878327510557457	18	29	"Churn"	"No"	0.1
1	0.91421557166238	18	30	"Churn"	"No"	0.1
2	0.935927287581699	22	30	"Churn"	"No"	0.1
3	0.884333705790906	18	30	"Churn"	"No"	0.1
4	0.895694875203072	19	30	"Churn"	"No"	0.1
5	0.874583369472289	19	30	"Churn"	"No"	0.1
6	0.817766028868748	17	30	"Churn"	"No"	0.1
7	0.877494133203092	24	30	"Churn"	"No"	0.1
8	0.856248014962769	18	30	"Churn"	"No"	0.1
9	0.900487860873558	23	30	"Churn"	"No"	0.1
10	0.898026755852843	22	30	"Churn"	"No"	0.1
11	0.87249251497006	21	30	"Churn"	"No"	0.1
12	0.862666666666667	19	30	"Churn"	"No"	0.1
13	0.881122811551134	18	30	"Churn"	"No"	0.1
14	0.889672400708323	20	30	"Churn"	"No"	0.1
15	0.897337465216291	22	30	"Churn"	"No"	0.1
16	0.86681843078187	17	30	"Churn"	"No"	0.1
17	0.853065814393939	19	30	"Churn"	"No"	0.1
18	0.889990950226244	19	30	"Churn"	"No"	0.1
19	0.894290458076747	19	30	"Churn"	"No"	0.1
20	0.824692361901664	21	30	"Churn"	"No"	0.1
21	0.870322941856171	16	30	"Churn"	"No"	0.1
22	0.852548614251567	18	30	"Churn"	"No"	0.1
23	0.886630850417525	20	30	"Churn"	"No"	0.1
24	0.885258610308285	21	30	"Churn"	"No"	0.1
25	0.854208964547868	19	30	"Churn"	"No"	0.1
26	0.849095262487045	23	30	"Churn"	"No"	0.1
27	0.861677849285682	20	30	"Churn"	"No"	0.1
28	0.879415993427359	18	30	"Churn"	"No"	0.1
29	0.865397065170479	18	30	"Churn"	"No"	0.1
30	0.891430489617801	22	30	"Churn"	"No"	0.1
1	0.604237999870793	1	1	"Churn"	"No"	0.3
2	0.633472545529235	1	1	"Churn"	"No"	0.3
3	0.625966817496229	1	1	"Churn"	"No"	0.3
4	0.603291172916828	1	1	"Churn"	"No"	0.3
5	0.61593618191821	1	1	"Churn"	"No"	0.3
6	0.61299336563375	1	1	"Churn"	"No"	0.3
7	0.619760479041916	1	1	"Churn"	"No"	0.3
8	0.636814846784635	1	1	"Churn"	"No"	0.3
9	0.647430139720559	1	1	"Churn"	"No"	0.3
10	0.635248491456751	1	1	"Churn"	"No"	0.3
11	0.640828206401977	1	1	"Churn"	"No"	0.3
12	0.5	0	1	"Churn"	"No"	0.3
13	0.593991904882368	1	1	"Churn"	"No"	0.3
14	0.5	0	1	"Churn"	"No"	0.3
15	0.627379424170182	1	1	"Churn"	"No"	0.3
16	0.661473788328388	1	1	"Churn"	"No"	0.3
17	0.63149214788559	1	1	"Churn"	"No"	0.3
18	0.645143346170304	1	1	"Churn"	"No"	0.3
19	0.637765144568739	1	1	"Churn"	"No"	0.3
20	0.5	0	1	"Churn"	"No"	0.3
21	0.614597998026848	1	1	"Churn"	"No"	0.3
22	0.631131993197576	1	1	"Churn"	"No"	0.3
23	0.601965342349958	1	1	"Churn"	"No"	0.3
24	0.662134944612286	1	1	"Churn"	"No"	0.3
25	0.627230593687876	1	1	"Churn"	"No"	0.3
26	0.639855295566502	1	1	"Churn"	"No"	0.3
27	0.636641678379926	1	1	"Churn"	"No"	0.3
28	0.632990874131895	1	1	"Churn"	"No"	0.3
29	0.5	0	1	"Churn"	"No"	0.3
30	0.631865885239199	1	1	"Churn"	"No"	0.3
1	0.648070102992616	2	2	"Churn"	"No"	0.3
2	0.63263568928943	2	2	"Churn"	"No"	0.3
3	0.617388184376647	2	2	"Churn"	"No"	0.3
4	0.625768296792034	2	2	"Churn"	"No"	0.3
5	0.603208585505098	2	2	"Churn"	"No"	0.3
6	0.631929046563193	2	2	"Churn"	"No"	0.3
7	0.630009501689189	2	2	"Churn"	"No"	0.3
8	0.653779264214047	2	2	"Churn"	"No"	0.3
9	0.644904817755323	2	2	"Churn"	"No"	0.3
10	0.783189946018893	2	2	"Churn"	"No"	0.3
11	0.805907025921666	2	2	"Churn"	"No"	0.3
12	0.650231796158807	2	2	"Churn"	"No"	0.3
13	0.632677801724138	2	2	"Churn"	"No"	0.3
14	0.62634440028057	2	2	"Churn"	"No"	0.3
15	0.639698340874811	2	2	"Churn"	"No"	0.3
16	0.654039285186826	2	2	"Churn"	"No"	0.3
17	0.664610191999115	2	2	"Churn"	"No"	0.3
18	0.59117657569657	2	2	"Churn"	"No"	0.3
19	0.656919105220435	2	2	"Churn"	"No"	0.3
20	0.758461538461538	2	2	"Churn"	"No"	0.3
21	0.819136747773808	2	2	"Churn"	"No"	0.3
22	0.783571428571429	2	2	"Churn"	"No"	0.3
23	0.625017535655834	2	2	"Churn"	"No"	0.3
24	0.622225571843087	2	2	"Churn"	"No"	0.3
25	0.63541217091066	2	2	"Churn"	"No"	0.3
26	0.646288426034916	2	2	"Churn"	"No"	0.3
27	0.629687482872395	2	2	"Churn"	"No"	0.3
28	0.618666996035807	2	2	"Churn"	"No"	0.3
29	0.665334726000777	2	2	"Churn"	"No"	0.3
30	0.655557714729887	2	2	"Churn"	"No"	0.3
1	0.628476571593265	3	3	"Churn"	"No"	0.3
2	0.769702673498553	3	3	"Churn"	"No"	0.3
3	0.658305617147081	3	3	"Churn"	"No"	0.3
4	0.616618448418093	3	3	"Churn"	"No"	0.3
5	0.82641882183908	3	3	"Churn"	"No"	0.3
6	0.661537918622296	2	3	"Churn"	"No"	0.3
7	0.651005562687206	2	3	"Churn"	"No"	0.3
8	0.752289144683856	3	3	"Churn"	"No"	0.3
9	0.809444791503983	3	3	"Churn"	"No"	0.3
10	0.802235228539576	3	3	"Churn"	"No"	0.3
11	0.634819615805091	2	3	"Churn"	"No"	0.3
12	0.784859948794375	3	3	"Churn"	"No"	0.3
13	0.858054883733499	3	3	"Churn"	"No"	0.3
14	0.778463290227381	3	3	"Churn"	"No"	0.3
15	0.794227310088508	3	3	"Churn"	"No"	0.3
16	0.772110619898951	3	3	"Churn"	"No"	0.3
17	0.782117420149418	3	3	"Churn"	"No"	0.3
18	0.605376919593231	3	3	"Churn"	"No"	0.3
19	0.818450804315524	3	3	"Churn"	"No"	0.3
20	0.602736125712389	3	3	"Churn"	"No"	0.3
21	0.774895610046217	3	3	"Churn"	"No"	0.3
22	0.631159878573236	3	3	"Churn"	"No"	0.3
23	0.818626003052233	3	3	"Churn"	"No"	0.3
24	0.619647053181796	3	3	"Churn"	"No"	0.3
25	0.657705670272042	2	3	"Churn"	"No"	0.3
26	0.775493117147081	3	3	"Churn"	"No"	0.3
27	0.811020036429873	3	3	"Churn"	"No"	0.3
28	0.784048398410101	3	3	"Churn"	"No"	0.3
29	0.819252625521508	3	3	"Churn"	"No"	0.3
30	0.78031937850669	3	3	"Churn"	"No"	0.3
1	0.785937576921183	4	4	"Churn"	"No"	0.3
2	0.808528645833333	4	4	"Churn"	"No"	0.3
3	0.828983408748115	4	4	"Churn"	"No"	0.3
4	0.825327677786694	4	4	"Churn"	"No"	0.3
5	0.82158822537112	4	4	"Churn"	"No"	0.3
6	0.792216120227564	4	4	"Churn"	"No"	0.3
7	0.84100141494363	4	4	"Churn"	"No"	0.3
8	0.83705192165558	4	4	"Churn"	"No"	0.3
9	0.848592115848753	4	4	"Churn"	"No"	0.3
10	0.807275541795666	4	4	"Churn"	"No"	0.3
11	0.829104070084934	4	4	"Churn"	"No"	0.3
12	0.790194668857547	4	4	"Churn"	"No"	0.3
13	0.7874875249501	4	4	"Churn"	"No"	0.3
14	0.782506956741715	4	4	"Churn"	"No"	0.3
15	0.779764441287879	4	4	"Churn"	"No"	0.3
16	0.751523346569903	4	4	"Churn"	"No"	0.3
17	0.816460828343313	4	4	"Churn"	"No"	0.3
18	0.842276890615259	4	4	"Churn"	"No"	0.3
19	0.785755882389384	4	4	"Churn"	"No"	0.3
20	0.833983778833995	4	4	"Churn"	"No"	0.3
21	0.813134238310709	4	4	"Churn"	"No"	0.3
22	0.80863800723182	4	4	"Churn"	"No"	0.3
23	0.775251885369532	4	4	"Churn"	"No"	0.3
24	0.822857481060606	4	4	"Churn"	"No"	0.3
25	0.79489592760181	4	4	"Churn"	"No"	0.3
26	0.854031420013448	4	4	"Churn"	"No"	0.3
27	0.817151607963247	4	4	"Churn"	"No"	0.3
28	0.823928211768091	4	4	"Churn"	"No"	0.3
29	0.813224647396364	4	4	"Churn"	"No"	0.3
30	0.838241407982262	4	4	"Churn"	"No"	0.3
1	0.808985186034366	5	5	"Churn"	"No"	0.3
2	0.834981053245239	5	5	"Churn"	"No"	0.3
3	0.841923224476095	5	5	"Churn"	"No"	0.3
4	0.846586392331073	5	5	"Churn"	"No"	0.3
5	0.829243841310594	5	5	"Churn"	"No"	0.3
6	0.830073970384399	5	5	"Churn"	"No"	0.3
7	0.858465168659838	5	5	"Churn"	"No"	0.3
8	0.806105470268169	5	5	"Churn"	"No"	0.3
9	0.83273347012457	5	5	"Churn"	"No"	0.3
10	0.853028435802638	5	5	"Churn"	"No"	0.3
11	0.827704649986472	5	5	"Churn"	"No"	0.3
12	0.869974103857162	5	5	"Churn"	"No"	0.3
13	0.850099547511312	5	5	"Churn"	"No"	0.3
14	0.833213568073243	5	5	"Churn"	"No"	0.3
15	0.86373258504406	5	5	"Churn"	"No"	0.3
16	0.855657648460099	5	5	"Churn"	"No"	0.3
17	0.875553976355062	5	5	"Churn"	"No"	0.3
18	0.835444947209653	5	5	"Churn"	"No"	0.3
19	0.829873464148175	5	5	"Churn"	"No"	0.3
20	0.7893305413409	5	5	"Churn"	"No"	0.3
21	0.809291429576315	5	5	"Churn"	"No"	0.3
22	0.787554251482364	5	5	"Churn"	"No"	0.3
23	0.817672821969697	5	5	"Churn"	"No"	0.3
24	0.828070301635256	5	5	"Churn"	"No"	0.3
25	0.836629777882427	5	5	"Churn"	"No"	0.3
26	0.768528774676316	5	5	"Churn"	"No"	0.3
27	0.828090385467435	5	5	"Churn"	"No"	0.3
28	0.841086722250581	5	5	"Churn"	"No"	0.3
29	0.832332848837209	5	5	"Churn"	"No"	0.3
30	0.872526713283381	5	5	"Churn"	"No"	0.3
1	0.814362509486466	6	6	"Churn"	"No"	0.3
2	0.870955596579868	6	6	"Churn"	"No"	0.3
3	0.796009082512315	6	6	"Churn"	"No"	0.3
4	0.848039279023193	6	6	"Churn"	"No"	0.3
5	0.841960183767228	6	6	"Churn"	"No"	0.3
6	0.839337166483623	6	6	"Churn"	"No"	0.3
7	0.825895413608205	6	6	"Churn"	"No"	0.3
8	0.840111438872501	6	6	"Churn"	"No"	0.3
9	0.846172233348408	6	6	"Churn"	"No"	0.3
10	0.82034484989648	6	6	"Churn"	"No"	0.3
11	0.856724051896208	6	6	"Churn"	"No"	0.3
12	0.863140772003869	6	6	"Churn"	"No"	0.3
13	0.793647219142646	6	6	"Churn"	"No"	0.3
14	0.839107407016061	6	6	"Churn"	"No"	0.3
15	0.801867289997433	6	6	"Churn"	"No"	0.3
16	0.841237597211049	6	6	"Churn"	"No"	0.3
17	0.880304992087469	6	6	"Churn"	"No"	0.3
18	0.851541245627672	6	6	"Churn"	"No"	0.3
19	0.827452601410935	6	6	"Churn"	"No"	0.3
20	0.894888741200217	6	6	"Churn"	"No"	0.3
21	0.818689157435381	6	6	"Churn"	"No"	0.3
22	0.892977582531171	6	6	"Churn"	"No"	0.3
23	0.814989697802198	6	6	"Churn"	"No"	0.3
24	0.840230276218025	6	6	"Churn"	"No"	0.3
25	0.862287520187761	6	6	"Churn"	"No"	0.3
26	0.876913126361656	6	6	"Churn"	"No"	0.3
27	0.841193402642829	6	6	"Churn"	"No"	0.3
28	0.854511844447487	6	6	"Churn"	"No"	0.3
29	0.802365670273244	6	6	"Churn"	"No"	0.3
30	0.861189559264014	6	6	"Churn"	"No"	0.3
1	0.836790346907994	7	7	"Churn"	"No"	0.3
2	0.874195359281437	7	7	"Churn"	"No"	0.3
3	0.814331630603226	7	7	"Churn"	"No"	0.3
4	0.801106650624799	7	7	"Churn"	"No"	0.3
5	0.884670460112296	7	7	"Churn"	"No"	0.3
6	0.865954068822921	7	7	"Churn"	"No"	0.3
7	0.844136726546906	7	7	"Churn"	"No"	0.3
8	0.825213665896307	7	7	"Churn"	"No"	0.3
9	0.848361361418814	7	7	"Churn"	"No"	0.3
10	0.857901402395808	7	7	"Churn"	"No"	0.3
11	0.822982628646345	7	7	"Churn"	"No"	0.3
12	0.844631865530303	7	7	"Churn"	"No"	0.3
13	0.874267710333284	7	7	"Churn"	"No"	0.3
14	0.843209360149651	7	7	"Churn"	"No"	0.3
15	0.868561851758158	7	7	"Churn"	"No"	0.3
16	0.874622356495468	7	7	"Churn"	"No"	0.3
17	0.821259784374539	7	7	"Churn"	"No"	0.3
18	0.891756468322141	7	7	"Churn"	"No"	0.3
19	0.862236682768441	7	7	"Churn"	"No"	0.3
20	0.855857035928144	7	7	"Churn"	"No"	0.3
21	0.802971994437251	7	7	"Churn"	"No"	0.3
22	0.853693427548671	7	7	"Churn"	"No"	0.3
23	0.877937722174071	7	7	"Churn"	"No"	0.3
24	0.87441947116984	7	7	"Churn"	"No"	0.3
25	0.840922169472018	7	7	"Churn"	"No"	0.3
26	0.88216686214363	7	7	"Churn"	"No"	0.3
27	0.793082584830339	7	7	"Churn"	"No"	0.3
28	0.880432582848469	7	7	"Churn"	"No"	0.3
29	0.863083045278027	7	7	"Churn"	"No"	0.3
30	0.848513786997217	7	7	"Churn"	"No"	0.3
1	0.754829895320197	8	8	"Churn"	"No"	0.3
2	0.849957461289774	8	8	"Churn"	"No"	0.3
3	0.837227138643068	8	8	"Churn"	"No"	0.3
4	0.883554090723233	8	8	"Churn"	"No"	0.3
5	0.900150092364532	8	8	"Churn"	"No"	0.3
6	0.849557522123894	8	8	"Churn"	"No"	0.3
7	0.812522775782185	8	8	"Churn"	"No"	0.3
8	0.874296057924376	8	8	"Churn"	"No"	0.3
9	0.829100503889359	8	8	"Churn"	"No"	0.3
10	0.896371922348485	8	8	"Churn"	"No"	0.3
11	0.834444348073897	8	8	"Churn"	"No"	0.3
12	0.870491215087401	8	8	"Churn"	"No"	0.3
13	0.848213753916161	8	8	"Churn"	"No"	0.3
14	0.865346827651515	8	8	"Churn"	"No"	0.3
15	0.841739741389793	8	8	"Churn"	"No"	0.3
16	0.832476034603694	8	8	"Churn"	"No"	0.3
17	0.880542986425339	8	8	"Churn"	"No"	0.3
18	0.837346406134516	8	8	"Churn"	"No"	0.3
19	0.8572670851847	8	8	"Churn"	"No"	0.3
20	0.828267477203647	8	8	"Churn"	"No"	0.3
21	0.823248165949911	8	8	"Churn"	"No"	0.3
22	0.907337009327633	8	8	"Churn"	"No"	0.3
23	0.851619032745067	8	8	"Churn"	"No"	0.3
24	0.851559457863863	8	8	"Churn"	"No"	0.3
25	0.823621506986028	8	8	"Churn"	"No"	0.3
26	0.863492918719212	8	8	"Churn"	"No"	0.3
27	0.86414817531634	8	8	"Churn"	"No"	0.3
28	0.871972614462987	8	8	"Churn"	"No"	0.3
29	0.843150559325142	8	8	"Churn"	"No"	0.3
30	0.809675740642076	8	8	"Churn"	"No"	0.3
1	0.854515348970184	9	9	"Churn"	"No"	0.3
2	0.899686819172113	9	9	"Churn"	"No"	0.3
3	0.789132984482136	9	9	"Churn"	"No"	0.3
4	0.762728787256379	9	9	"Churn"	"No"	0.3
5	0.88257228436946	9	9	"Churn"	"No"	0.3
6	0.861115269461078	9	9	"Churn"	"No"	0.3
7	0.844831845290609	9	9	"Churn"	"No"	0.3
8	0.809205376892973	9	9	"Churn"	"No"	0.3
9	0.858520405651553	9	9	"Churn"	"No"	0.3
10	0.9065224035699	9	9	"Churn"	"No"	0.3
11	0.838773148148148	9	9	"Churn"	"No"	0.3
12	0.840418644799309	9	9	"Churn"	"No"	0.3
13	0.843589743589744	9	9	"Churn"	"No"	0.3
14	0.836262411754577	9	9	"Churn"	"No"	0.3
15	0.869193892045454	9	9	"Churn"	"No"	0.3
16	0.858755334963794	9	9	"Churn"	"No"	0.3
17	0.860219363983873	9	9	"Churn"	"No"	0.3
18	0.846302646619186	9	9	"Churn"	"No"	0.3
19	0.82658475456935	9	9	"Churn"	"No"	0.3
20	0.811656217345873	9	9	"Churn"	"No"	0.3
21	0.832371635650324	9	9	"Churn"	"No"	0.3
22	0.877640083988637	9	9	"Churn"	"No"	0.3
23	0.869922654690619	9	9	"Churn"	"No"	0.3
24	0.886102974909129	9	9	"Churn"	"No"	0.3
25	0.896181500194326	9	9	"Churn"	"No"	0.3
26	0.892615685555352	9	9	"Churn"	"No"	0.3
27	0.842966194111232	9	9	"Churn"	"No"	0.3
28	0.860318538647343	9	9	"Churn"	"No"	0.3
29	0.838125923872875	9	9	"Churn"	"No"	0.3
30	0.851692307692308	9	9	"Churn"	"No"	0.3
1	0.8489631113121	10	10	"Churn"	"No"	0.3
2	0.815414885347843	10	10	"Churn"	"No"	0.3
3	0.853193815399032	10	10	"Churn"	"No"	0.3
4	0.829892111893533	10	10	"Churn"	"No"	0.3
5	0.824778649127245	10	10	"Churn"	"No"	0.3
6	0.789086976852934	10	10	"Churn"	"No"	0.3
7	0.841904372223521	10	10	"Churn"	"No"	0.3
8	0.869232792923148	10	10	"Churn"	"No"	0.3
9	0.867081916262244	10	10	"Churn"	"No"	0.3
10	0.837381008442935	10	10	"Churn"	"No"	0.3
11	0.901652201192095	10	10	"Churn"	"No"	0.3
12	0.868292332038556	10	10	"Churn"	"No"	0.3
13	0.809475854793075	10	10	"Churn"	"No"	0.3
14	0.86652790346908	10	10	"Churn"	"No"	0.3
15	0.860914454277286	10	10	"Churn"	"No"	0.3
16	0.840522219142646	10	10	"Churn"	"No"	0.3
17	0.855657679738562	10	10	"Churn"	"No"	0.3
18	0.8267131242741	10	10	"Churn"	"No"	0.3
19	0.872281973345803	10	10	"Churn"	"No"	0.3
20	0.858729726046068	10	10	"Churn"	"No"	0.3
21	0.852966752832144	10	10	"Churn"	"No"	0.3
22	0.857273041323692	10	10	"Churn"	"No"	0.3
23	0.863970411931137	10	10	"Churn"	"No"	0.3
24	0.861318503694581	10	10	"Churn"	"No"	0.3
25	0.827480557790292	10	10	"Churn"	"No"	0.3
26	0.839593575876762	10	10	"Churn"	"No"	0.3
27	0.898905801088086	10	10	"Churn"	"No"	0.3
28	0.797719490923186	10	10	"Churn"	"No"	0.3
29	0.850369827006541	10	10	"Churn"	"No"	0.3
30	0.828757454917599	10	10	"Churn"	"No"	0.3
1	0.880475059979149	11	11	"Churn"	"No"	0.3
2	0.831267959770115	11	11	"Churn"	"No"	0.3
3	0.821008886683508	11	11	"Churn"	"No"	0.3
4	0.871188372755771	11	11	"Churn"	"No"	0.3
5	0.827417781093956	11	11	"Churn"	"No"	0.3
6	0.825243594370263	11	11	"Churn"	"No"	0.3
7	0.792349726775956	11	11	"Churn"	"No"	0.3
8	0.831386165577342	11	11	"Churn"	"No"	0.3
