"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"SUBSAMPLED"	"propNA"
30	0.8956165	13	27	"Churn"	"Yes"	0
1	0.9110697	14	28	"Churn"	"Yes"	0
2	0.9060636	14	28	"Churn"	"Yes"	0
3	0.9000781	14	28	"Churn"	"Yes"	0
4	0.9072034	11	28	"Churn"	"Yes"	0
5	0.8810547	14	28	"Churn"	"Yes"	0
6	0.8791667	15	28	"Churn"	"Yes"	0
7	0.9039113	15	28	"Churn"	"Yes"	0
8	0.9106771	13	28	"Churn"	"Yes"	0
9	0.8966754	11	28	"Churn"	"Yes"	0
10	0.8882996	13	28	"Churn"	"Yes"	0
11	0.8611491	13	28	"Churn"	"Yes"	0
12	0.8581138	12	28	"Churn"	"Yes"	0
13	0.9038374	12	28	"Churn"	"Yes"	0
14	0.8654046	11	28	"Churn"	"Yes"	0
15	0.9126116	15	28	"Churn"	"Yes"	0
16	0.8789614	12	28	"Churn"	"Yes"	0
17	0.9046504	14	28	"Churn"	"Yes"	0
18	0.8660053	13	28	"Churn"	"Yes"	0
19	0.8783757	12	28	"Churn"	"Yes"	0
20	0.9034831	14	28	"Churn"	"Yes"	0
21	0.8948361	11	28	"Churn"	"Yes"	0
22	0.9028117	11	28	"Churn"	"Yes"	0
23	0.9024446	13	28	"Churn"	"Yes"	0
24	0.8994911	13	28	"Churn"	"Yes"	0
25	0.8963267	11	28	"Churn"	"Yes"	0
26	0.8897671	13	28	"Churn"	"Yes"	0
27	0.8803093	13	28	"Churn"	"Yes"	0
28	0.9032017	13	28	"Churn"	"Yes"	0
29	0.8955554	12	28	"Churn"	"Yes"	0
30	0.9065515	13	28	"Churn"	"Yes"	0
1	0.9032993	11	29	"Churn"	"Yes"	0
2	0.8480603	15	29	"Churn"	"Yes"	0
3	0.8890299	14	29	"Churn"	"Yes"	0
4	0.901282	13	29	"Churn"	"Yes"	0
5	0.8871904	16	29	"Churn"	"Yes"	0
6	0.8948985	14	29	"Churn"	"Yes"	0
7	0.8932658	12	29	"Churn"	"Yes"	0
8	0.8901249	15	29	"Churn"	"Yes"	0
9	0.8932276	12	29	"Churn"	"Yes"	0
10	0.8841701	13	29	"Churn"	"Yes"	0
11	0.8960448	13	29	"Churn"	"Yes"	0
12	0.9113329	13	29	"Churn"	"Yes"	0
13	0.8844953	14	29	"Churn"	"Yes"	0
14	0.8831486	14	29	"Churn"	"Yes"	0
15	0.8820488	12	29	"Churn"	"Yes"	0
16	0.8822439	14	29	"Churn"	"Yes"	0
17	0.8990832	16	29	"Churn"	"Yes"	0
18	0.8937854	11	29	"Churn"	"Yes"	0
19	0.9220219	14	29	"Churn"	"Yes"	0
20	0.9003419	14	29	"Churn"	"Yes"	0
21	0.8510417	15	29	"Churn"	"Yes"	0
22	0.9208369	14	29	"Churn"	"Yes"	0
23	0.8917811	13	29	"Churn"	"Yes"	0
24	0.8679781	13	29	"Churn"	"Yes"	0
25	0.8806859	12	29	"Churn"	"Yes"	0
26	0.8810396	16	29	"Churn"	"Yes"	0
27	0.8869455	15	29	"Churn"	"Yes"	0
28	0.8942547	13	29	"Churn"	"Yes"	0
29	0.9076808	14	29	"Churn"	"Yes"	0
30	0.880182	11	29	"Churn"	"Yes"	0
1	0.8815712	13	30	"Churn"	"Yes"	0
2	0.8624325	13	30	"Churn"	"Yes"	0
3	0.916065	14	30	"Churn"	"Yes"	0
4	0.9240465	13	30	"Churn"	"Yes"	0
5	0.8770764	16	30	"Churn"	"Yes"	0
6	0.9099336	13	30	"Churn"	"Yes"	0
7	0.8867032	13	30	"Churn"	"Yes"	0
8	0.8912195	14	30	"Churn"	"Yes"	0
9	0.8874142	14	30	"Churn"	"Yes"	0
10	0.9393861	14	30	"Churn"	"Yes"	0
11	0.9036239	13	30	"Churn"	"Yes"	0
12	0.9074653	14	30	"Churn"	"Yes"	0
13	0.8418537	13	30	"Churn"	"Yes"	0
14	0.8935359	14	30	"Churn"	"Yes"	0
15	0.8989028	13	30	"Churn"	"Yes"	0
16	0.9082852	14	30	"Churn"	"Yes"	0
17	0.8936191	12	30	"Churn"	"Yes"	0
18	0.8371849	14	30	"Churn"	"Yes"	0
19	0.8947368	14	30	"Churn"	"Yes"	0
20	0.879441	12	30	"Churn"	"Yes"	0
21	0.9153055	14	30	"Churn"	"Yes"	0
22	0.9100586	13	30	"Churn"	"Yes"	0
23	0.8899265	13	30	"Churn"	"Yes"	0
24	0.9160183	15	30	"Churn"	"Yes"	0
25	0.8838095	15	30	"Churn"	"Yes"	0
26	0.9138021	12	30	"Churn"	"Yes"	0
27	0.8987688	14	30	"Churn"	"Yes"	0
28	0.910685	14	30	"Churn"	"Yes"	0
29	0.9035772	13	30	"Churn"	"Yes"	0
30	0.8607583	13	30	"Churn"	"Yes"	0
1	0.8117992	1	1	"Churn"	"No"	0
2	0.7953081	1	1	"Churn"	"No"	0
3	0.8359105	1	1	"Churn"	"No"	0
4	0.7883312	1	1	"Churn"	"No"	0
5	0.8096896	1	1	"Churn"	"No"	0
6	0.81376	1	1	"Churn"	"No"	0
7	0.8222164	1	1	"Churn"	"No"	0
8	0.7791153	1	1	"Churn"	"No"	0
9	0.773224	1	1	"Churn"	"No"	0
10	0.8020268	1	1	"Churn"	"No"	0
11	0.8150244	1	1	"Churn"	"No"	0
12	0.832303	1	1	"Churn"	"No"	0
13	0.7919568	1	1	"Churn"	"No"	0
14	0.8159613	1	1	"Churn"	"No"	0
15	0.7675538	1	1	"Churn"	"No"	0
16	0.8079531	1	1	"Churn"	"No"	0
17	0.7873754	1	1	"Churn"	"No"	0
18	0.7944096	1	1	"Churn"	"No"	0
19	0.7983871	1	1	"Churn"	"No"	0
20	0.7797351	1	1	"Churn"	"No"	0
21	0.8158854	1	1	"Churn"	"No"	0
22	0.7817236	1	1	"Churn"	"No"	0
23	0.8149932	1	1	"Churn"	"No"	0
24	0.7730939	1	1	"Churn"	"No"	0
25	0.8329857	1	1	"Churn"	"No"	0
26	0.8046952	1	1	"Churn"	"No"	0
27	0.8076597	1	1	"Churn"	"No"	0
28	0.8088542	1	1	"Churn"	"No"	0
29	0.8186989	1	1	"Churn"	"No"	0
30	0.8242134	1	1	"Churn"	"No"	0
1	0.8638374	2	2	"Churn"	"No"	0
2	0.8484472	2	2	"Churn"	"No"	0
3	0.8695794	2	2	"Churn"	"No"	0
4	0.8426173	2	2	"Churn"	"No"	0
5	0.8409579	2	2	"Churn"	"No"	0
6	0.8568497	2	2	"Churn"	"No"	0
7	0.8588293	2	2	"Churn"	"No"	0
8	0.8686504	2	2	"Churn"	"No"	0
9	0.8566535	2	2	"Churn"	"No"	0
10	0.8570964	2	2	"Churn"	"No"	0
11	0.8765481	2	2	"Churn"	"No"	0
12	0.8612305	2	2	"Churn"	"No"	0
13	0.851841	2	2	"Churn"	"No"	0
14	0.8456632	2	2	"Churn"	"No"	0
15	0.8513531	2	2	"Churn"	"No"	0
16	0.8455671	2	2	"Churn"	"No"	0
17	0.848093	2	2	"Churn"	"No"	0
18	0.8935872	2	2	"Churn"	"No"	0
19	0.8555997	2	2	"Churn"	"No"	0
20	0.8613984	2	2	"Churn"	"No"	0
21	0.8404809	2	2	"Churn"	"No"	0
22	0.8717448	2	2	"Churn"	"No"	0
23	0.8313741	2	2	"Churn"	"No"	0
24	0.8450562	2	2	"Churn"	"No"	0
25	0.8245186	2	2	"Churn"	"No"	0
26	0.8324852	2	2	"Churn"	"No"	0
27	0.8901367	2	2	"Churn"	"No"	0
28	0.8423077	2	2	"Churn"	"No"	0
29	0.8728841	2	2	"Churn"	"No"	0
30	0.8415285	2	2	"Churn"	"No"	0
1	0.9018676	3	3	"Churn"	"No"	0
2	0.9167048	3	3	"Churn"	"No"	0
3	0.9107889	3	3	"Churn"	"No"	0
4	0.9131764	3	3	"Churn"	"No"	0
5	0.8524228	3	3	"Churn"	"No"	0
6	0.9111545	3	3	"Churn"	"No"	0
7	0.9370934	3	3	"Churn"	"No"	0
8	0.8858013	3	3	"Churn"	"No"	0
9	0.9087785	3	3	"Churn"	"No"	0
10	0.8873927	3	3	"Churn"	"No"	0
11	0.8996877	3	3	"Churn"	"No"	0
12	0.9142272	3	3	"Churn"	"No"	0
13	0.8643577	3	3	"Churn"	"No"	0
14	0.910593	3	3	"Churn"	"No"	0
15	0.8878719	3	3	"Churn"	"No"	0
16	0.9327405	3	3	"Churn"	"No"	0
17	0.9091236	3	3	"Churn"	"No"	0
18	0.8822992	3	3	"Churn"	"No"	0
19	0.8681744	3	3	"Churn"	"No"	0
20	0.8980608	3	3	"Churn"	"No"	0
21	0.8654046	3	3	"Churn"	"No"	0
22	0.9067669	3	3	"Churn"	"No"	0
23	0.9147761	3	3	"Churn"	"No"	0
24	0.8973659	3	3	"Churn"	"No"	0
25	0.8897021	3	3	"Churn"	"No"	0
26	0.8982477	3	3	"Churn"	"No"	0
27	0.8568361	3	3	"Churn"	"No"	0
28	0.9268943	3	3	"Churn"	"No"	0
29	0.898374	3	3	"Churn"	"No"	0
30	0.9227013	3	3	"Churn"	"No"	0
1	0.9093789	4	4	"Churn"	"No"	0
2	0.9370056	4	4	"Churn"	"No"	0
3	0.9171707	4	4	"Churn"	"No"	0
4	0.918855	4	4	"Churn"	"No"	0
5	0.8857729	4	4	"Churn"	"No"	0
6	0.9197398	4	4	"Churn"	"No"	0
7	0.8745363	4	4	"Churn"	"No"	0
8	0.8883577	4	4	"Churn"	"No"	0
9	0.8933638	4	4	"Churn"	"No"	0
10	0.9484375	4	4	"Churn"	"No"	0
11	0.9060221	4	4	"Churn"	"No"	0
12	0.9458866	4	4	"Churn"	"No"	0
13	0.9424065	4	4	"Churn"	"No"	0
14	0.9178248	4	4	"Churn"	"No"	0
15	0.9028971	4	4	"Churn"	"No"	0
16	0.9197742	4	4	"Churn"	"No"	0
17	0.9175491	4	4	"Churn"	"No"	0
18	0.9279255	4	4	"Churn"	"No"	0
19	0.917859	4	4	"Churn"	"No"	0
20	0.9084094	4	4	"Churn"	"No"	0
21	0.8629222	4	4	"Churn"	"No"	0
22	0.9338537	4	4	"Churn"	"No"	0
23	0.8630052	4	4	"Churn"	"No"	0
24	0.9310468	4	4	"Churn"	"No"	0
25	0.8943515	4	4	"Churn"	"No"	0
26	0.9084052	4	4	"Churn"	"No"	0
27	0.9337886	4	4	"Churn"	"No"	0
28	0.9035854	4	4	"Churn"	"No"	0
29	0.9061278	4	4	"Churn"	"No"	0
30	0.9098633	4	4	"Churn"	"No"	0
1	0.9304925	5	5	"Churn"	"No"	0
2	0.9042082	5	5	"Churn"	"No"	0
3	0.9075057	5	5	"Churn"	"No"	0
4	0.8954368	5	5	"Churn"	"No"	0
5	0.9291667	5	5	"Churn"	"No"	0
6	0.9184418	5	5	"Churn"	"No"	0
7	0.9066732	5	5	"Churn"	"No"	0
8	0.9104249	5	5	"Churn"	"No"	0
9	0.9054107	5	5	"Churn"	"No"	0
10	0.9031681	5	5	"Churn"	"No"	0
11	0.9226858	5	5	"Churn"	"No"	0
12	0.8723112	5	5	"Churn"	"No"	0
13	0.887218	5	5	"Churn"	"No"	0
14	0.9070569	5	5	"Churn"	"No"	0
15	0.9137342	5	5	"Churn"	"No"	0
16	0.8982399	5	5	"Churn"	"No"	0
17	0.9186569	5	5	"Churn"	"No"	0
18	0.8823836	5	5	"Churn"	"No"	0
19	0.9112436	5	5	"Churn"	"No"	0
20	0.8982505	4	5	"Churn"	"No"	0
21	0.8982515	5	5	"Churn"	"No"	0
22	0.9191893	5	5	"Churn"	"No"	0
23	0.9281609	5	5	"Churn"	"No"	0
24	0.9095176	5	5	"Churn"	"No"	0
25	0.9027787	5	5	"Churn"	"No"	0
26	0.9238283	5	5	"Churn"	"No"	0
27	0.8751626	5	5	"Churn"	"No"	0
28	0.8828618	5	5	"Churn"	"No"	0
29	0.9021987	5	5	"Churn"	"No"	0
30	0.9093984	5	5	"Churn"	"No"	0
1	0.8966025	6	6	"Churn"	"No"	0
2	0.9126389	6	6	"Churn"	"No"	0
3	0.9137718	6	6	"Churn"	"No"	0
4	0.9343365	6	6	"Churn"	"No"	0
5	0.8982096	6	6	"Churn"	"No"	0
6	0.937594	6	6	"Churn"	"No"	0
7	0.9350911	6	6	"Churn"	"No"	0
8	0.9203776	6	6	"Churn"	"No"	0
9	0.9370698	6	6	"Churn"	"No"	0
10	0.8922751	6	6	"Churn"	"No"	0
11	0.9223263	6	6	"Churn"	"No"	0
12	0.9218587	6	6	"Churn"	"No"	0
13	0.9043711	6	6	"Churn"	"No"	0
14	0.9062256	6	6	"Churn"	"No"	0
15	0.9390252	6	6	"Churn"	"No"	0
16	0.8794271	6	6	"Churn"	"No"	0
17	0.9450922	6	6	"Churn"	"No"	0
18	0.929373	6	6	"Churn"	"No"	0
19	0.8968379	6	6	"Churn"	"No"	0
20	0.9234525	6	6	"Churn"	"No"	0
21	0.9231422	6	6	"Churn"	"No"	0
22	0.9238272	6	6	"Churn"	"No"	0
23	0.9381682	6	6	"Churn"	"No"	0
24	0.8976386	6	6	"Churn"	"No"	0
25	0.9383863	6	6	"Churn"	"No"	0
26	0.8791872	6	6	"Churn"	"No"	0
27	0.9085052	6	6	"Churn"	"No"	0
28	0.8976614	6	6	"Churn"	"No"	0
29	0.9320518	6	6	"Churn"	"No"	0
30	0.9361017	6	6	"Churn"	"No"	0
1	0.9459459	7	7	"Churn"	"No"	0
2	0.9508706	7	7	"Churn"	"No"	0
3	0.9384901	7	7	"Churn"	"No"	0
4	0.9183255	7	7	"Churn"	"No"	0
5	0.9286458	7	7	"Churn"	"No"	0
6	0.9175638	7	7	"Churn"	"No"	0
7	0.927498	7	7	"Churn"	"No"	0
8	0.916184	7	7	"Churn"	"No"	0
9	0.9332878	7	7	"Churn"	"No"	0
10	0.9551821	7	7	"Churn"	"No"	0
11	0.9266297	7	7	"Churn"	"No"	0
12	0.9407169	7	7	"Churn"	"No"	0
13	0.9255541	7	7	"Churn"	"No"	0
14	0.880597	7	7	"Churn"	"No"	0
15	0.9555185	7	7	"Churn"	"No"	0
16	0.9167805	7	7	"Churn"	"No"	0
17	0.9304687	7	7	"Churn"	"No"	0
18	0.908949	7	7	"Churn"	"No"	0
19	0.9497236	7	7	"Churn"	"No"	0
20	0.9220665	7	7	"Churn"	"No"	0
21	0.9240577	7	7	"Churn"	"No"	0
22	0.9173729	7	7	"Churn"	"No"	0
23	0.8779187	7	7	"Churn"	"No"	0
24	0.9004376	7	7	"Churn"	"No"	0
25	0.9454107	7	7	"Churn"	"No"	0
26	0.9284506	7	7	"Churn"	"No"	0
27	0.906668	7	7	"Churn"	"No"	0
28	0.9337565	7	7	"Churn"	"No"	0
29	0.9376926	7	7	"Churn"	"No"	0
30	0.9652683	7	7	"Churn"	"No"	0
1	0.926262	8	8	"Churn"	"No"	0
2	0.9154682	8	8	"Churn"	"No"	0
3	0.912748	8	8	"Churn"	"No"	0
4	0.9044878	8	8	"Churn"	"No"	0
5	0.9208588	8	8	"Churn"	"No"	0
6	0.9423114	8	8	"Churn"	"No"	0
7	0.9388658	8	8	"Churn"	"No"	0
8	0.9193135	8	8	"Churn"	"No"	0
9	0.9392204	8	8	"Churn"	"No"	0
10	0.9303415	8	8	"Churn"	"No"	0
11	0.9050109	8	8	"Churn"	"No"	0
12	0.9268475	8	8	"Churn"	"No"	0
13	0.8848289	8	8	"Churn"	"No"	0
14	0.9379074	8	8	"Churn"	"No"	0
15	0.9259803	8	8	"Churn"	"No"	0
16	0.900535	8	8	"Churn"	"No"	0
17	0.9166992	8	8	"Churn"	"No"	0
18	0.9085031	8	8	"Churn"	"No"	0
19	0.9087679	8	8	"Churn"	"No"	0
20	0.9123836	8	8	"Churn"	"No"	0
21	0.8737229	8	8	"Churn"	"No"	0
22	0.9106899	8	8	"Churn"	"No"	0
23	0.9089961	8	8	"Churn"	"No"	0
24	0.9400604	8	8	"Churn"	"No"	0
25	0.9203488	8	8	"Churn"	"No"	0
26	0.9169279	8	8	"Churn"	"No"	0
27	0.9553124	8	8	"Churn"	"No"	0
28	0.9243871	8	8	"Churn"	"No"	0
29	0.9412553	8	8	"Churn"	"No"	0
30	0.9066767	8	8	"Churn"	"No"	0
1	0.8889829	9	9	"Churn"	"No"	0
2	0.9121485	9	9	"Churn"	"No"	0
3	0.9056966	9	9	"Churn"	"No"	0
4	0.898339	9	9	"Churn"	"No"	0
5	0.9364919	9	9	"Churn"	"No"	0
6	0.9471254	9	9	"Churn"	"No"	0
7	0.9234684	9	9	"Churn"	"No"	0
8	0.9078227	9	9	"Churn"	"No"	0
9	0.903776	9	9	"Churn"	"No"	0
10	0.8804988	9	9	"Churn"	"No"	0
11	0.9280835	9	9	"Churn"	"No"	0
12	0.9197107	9	9	"Churn"	"No"	0
13	0.9075772	9	9	"Churn"	"No"	0
14	0.9492259	9	9	"Churn"	"No"	0
15	0.9198424	9	9	"Churn"	"No"	0
16	0.9269301	9	9	"Churn"	"No"	0
17	0.8935137	9	9	"Churn"	"No"	0
18	0.9133963	9	9	"Churn"	"No"	0
19	0.9094082	9	9	"Churn"	"No"	0
20	0.8956205	9	9	"Churn"	"No"	0
21	0.9255867	9	9	"Churn"	"No"	0
22	0.911252	9	9	"Churn"	"No"	0
23	0.8885611	9	9	"Churn"	"No"	0
24	0.9346864	9	9	"Churn"	"No"	0
25	0.9373854	9	9	"Churn"	"No"	0
26	0.9318995	9	9	"Churn"	"No"	0
27	0.9563025	9	9	"Churn"	"No"	0
28	0.942344	9	9	"Churn"	"No"	0
29	0.9177726	9	9	"Churn"	"No"	0
30	0.8916423	9	9	"Churn"	"No"	0
1	0.9185028	10	10	"Churn"	"No"	0
2	0.9222764	10	10	"Churn"	"No"	0
3	0.9281626	10	10	"Churn"	"No"	0
4	0.9077724	10	10	"Churn"	"No"	0
5	0.8929596	10	10	"Churn"	"No"	0
6	0.9232096	10	10	"Churn"	"No"	0
7	0.9290081	10	10	"Churn"	"No"	0
8	0.860762	10	10	"Churn"	"No"	0
9	0.9554036	10	10	"Churn"	"No"	0
10	0.8849106	10	10	"Churn"	"No"	0
11	0.8725258	10	10	"Churn"	"No"	0
12	0.9224138	10	10	"Churn"	"No"	0
13	0.9122555	10	10	"Churn"	"No"	0
14	0.9203008	10	10	"Churn"	"No"	0
15	0.862042	10	10	"Churn"	"No"	0
16	0.9202569	10	10	"Churn"	"No"	0
17	0.8985488	10	10	"Churn"	"No"	0
18	0.9501698	10	10	"Churn"	"No"	0
19	0.8957397	10	10	"Churn"	"No"	0
20	0.9287341	10	10	"Churn"	"No"	0
21	0.911211	10	10	"Churn"	"No"	0
22	0.9078451	10	10	"Churn"	"No"	0
23	0.9346864	10	10	"Churn"	"No"	0
24	0.9016724	10	10	"Churn"	"No"	0
25	0.852575	10	10	"Churn"	"No"	0
26	0.9257119	10	10	"Churn"	"No"	0
27	0.9156998	10	10	"Churn"	"No"	0
28	0.9385398	10	10	"Churn"	"No"	0
29	0.9256519	10	10	"Churn"	"No"	0
30	0.9252279	10	10	"Churn"	"No"	0
1	0.9660962	11	11	"Churn"	"No"	0
2	0.8981747	11	11	"Churn"	"No"	0
3	0.9111473	11	11	"Churn"	"No"	0
4	0.929744	11	11	"Churn"	"No"	0
5	0.930319	11	11	"Churn"	"No"	0
6	0.9158361	11	11	"Churn"	"No"	0
7	0.9015645	11	11	"Churn"	"No"	0
8	0.899525	10	11	"Churn"	"No"	0
9	0.9098393	11	11	"Churn"	"No"	0
10	0.8994785	11	11	"Churn"	"No"	0
11	0.9074402	11	11	"Churn"	"No"	0
12	0.9174204	11	11	"Churn"	"No"	0
13	0.9380042	11	11	"Churn"	"No"	0
14	0.9265515	11	11	"Churn"	"No"	0
15	0.8721301	11	11	"Churn"	"No"	0
16	0.8834901	11	11	"Churn"	"No"	0
17	0.9155476	11	11	"Churn"	"No"	0
18	0.9124543	11	11	"Churn"	"No"	0
19	0.9086179	11	11	"Churn"	"No"	0
20	0.8828553	11	11	"Churn"	"No"	0
21	0.9046113	11	11	"Churn"	"No"	0
22	0.8984456	11	11	"Churn"	"No"	0
23	0.8999479	11	11	"Churn"	"No"	0
24	0.8875191	11	11	"Churn"	"No"	0
25	0.8874837	11	11	"Churn"	"No"	0
26	0.8925033	11	11	"Churn"	"No"	0
27	0.9030957	11	11	"Churn"	"No"	0
28	0.9062172	11	11	"Churn"	"No"	0
29	0.9287669	11	11	"Churn"	"No"	0
30	0.9274005	11	11	"Churn"	"No"	0
1	0.8755125	12	12	"Churn"	"No"	0
2	0.8555708	12	12	"Churn"	"No"	0
3	0.9173879	12	12	"Churn"	"No"	0
4	0.8842568	12	12	"Churn"	"No"	0
5	0.8807292	12	12	"Churn"	"No"	0
6	0.907822	12	12	"Churn"	"No"	0
7	0.876391	12	12	"Churn"	"No"	0
8	0.9091058	12	12	"Churn"	"No"	0
9	0.8936191	12	12	"Churn"	"No"	0
10	0.9426208	12	12	"Churn"	"No"	0
11	0.8687565	12	12	"Churn"	"No"	0
12	0.8954593	12	12	"Churn"	"No"	0
13	0.9079034	12	12	"Churn"	"No"	0
14	0.8827148	12	12	"Churn"	"No"	0
15	0.8765934	12	12	"Churn"	"No"	0
16	0.8904502	12	12	"Churn"	"No"	0
17	0.8844697	12	12	"Churn"	"No"	0
18	0.8975313	11	12	"Churn"	"No"	0
19	0.9188151	12	12	"Churn"	"No"	0
20	0.8876163	12	12	"Churn"	"No"	0
21	0.8983284	12	12	"Churn"	"No"	0
22	0.9026106	12	12	"Churn"	"No"	0
23	0.8887154	12	12	"Churn"	"No"	0
24	0.9269429	12	12	"Churn"	"No"	0
25	0.9329756	12	12	"Churn"	"No"	0
26	0.9350882	12	12	"Churn"	"No"	0
27	0.8676519	12	12	"Churn"	"No"	0
28	0.9285248	12	12	"Churn"	"No"	0
29	0.8742846	12	12	"Churn"	"No"	0
30	0.8805232	12	12	"Churn"	"No"	0
1	0.8749673	13	13	"Churn"	"No"	0
2	0.9018676	13	13	"Churn"	"No"	0
3	0.923341	12	13	"Churn"	"No"	0
4	0.863311	12	13	"Churn"	"No"	0
5	0.8703016	13	13	"Churn"	"No"	0
6	0.896922	12	13	"Churn"	"No"	0
7	0.8555541	13	13	"Churn"	"No"	0
8	0.906879	13	13	"Churn"	"No"	0
9	0.9006696	13	13	"Churn"	"No"	0
10	0.8701873	12	13	"Churn"	"No"	0
11	0.9159926	12	13	"Churn"	"No"	0
12	0.9302713	13	13	"Churn"	"No"	0
13	0.9004916	13	13	"Churn"	"No"	0
14	0.9222832	11	13	"Churn"	"No"	0
15	0.9377236	13	13	"Churn"	"No"	0
16	0.9049571	13	13	"Churn"	"No"	0
17	0.922236	13	13	"Churn"	"No"	0
18	0.8812253	13	13	"Churn"	"No"	0
19	0.9147074	11	13	"Churn"	"No"	0
20	0.9298503	13	13	"Churn"	"No"	0
21	0.9121169	12	13	"Churn"	"No"	0
22	0.9209891	12	13	"Churn"	"No"	0
23	0.8961636	13	13	"Churn"	"No"	0
24	0.8906748	11	13	"Churn"	"No"	0
25	0.8911364	13	13	"Churn"	"No"	0
26	0.8880718	13	13	"Churn"	"No"	0
27	0.8881369	13	13	"Churn"	"No"	0
28	0.9081148	13	13	"Churn"	"No"	0
29	0.9093459	11	13	"Churn"	"No"	0
30	0.9016975	13	13	"Churn"	"No"	0
1	0.917876	12	14	"Churn"	"No"	0
2	0.8734979	12	14	"Churn"	"No"	0
3	0.8687565	14	14	"Churn"	"No"	0
4	0.90177	11	14	"Churn"	"No"	0
5	0.8966504	14	14	"Churn"	"No"	0
6	0.8988932	13	14	"Churn"	"No"	0
7	0.8870968	13	14	"Churn"	"No"	0
8	0.8717448	14	14	"Churn"	"No"	0
9	0.9063252	14	14	"Churn"	"No"	0
10	0.8938537	14	14	"Churn"	"No"	0
11	0.8839448	12	14	"Churn"	"No"	0
12	0.9080369	11	14	"Churn"	"No"	0
13	0.8962608	14	14	"Churn"	"No"	0
14	0.8897352	14	14	"Churn"	"No"	0
15	0.8849284	14	14	"Churn"	"No"	0
16	0.9019978	14	14	"Churn"	"No"	0
17	0.8743169	13	14	"Churn"	"No"	0
18	0.9013659	12	14	"Churn"	"No"	0
19	0.8963407	14	14	"Churn"	"No"	0
20	0.8875065	12	14	"Churn"	"No"	0
21	0.9118164	14	14	"Churn"	"No"	0
22	0.8794271	14	14	"Churn"	"No"	0
23	0.8891807	14	14	"Churn"	"No"	0
24	0.904827	14	14	"Churn"	"No"	0
25	0.897317	13	14	"Churn"	"No"	0
26	0.8626399	14	14	"Churn"	"No"	0
27	0.894133	13	14	"Churn"	"No"	0
28	0.8975637	14	14	"Churn"	"No"	0
29	0.9113034	12	14	"Churn"	"No"	0
30	0.9135267	14	14	"Churn"	"No"	0
1	0.8990697	13	15	"Churn"	"No"	0
2	0.8747066	15	15	"Churn"	"No"	0
3	0.8979313	13	15	"Churn"	"No"	0
4	0.8831262	12	15	"Churn"	"No"	0
5	0.8849206	14	15	"Churn"	"No"	0
6	0.9311186	13	15	"Churn"	"No"	0
7	0.897588	15	15	"Churn"	"No"	0
8	0.8940587	14	15	"Churn"	"No"	0
9	0.8851794	15	15	"Churn"	"No"	0
10	0.8986667	13	15	"Churn"	"No"	0
11	0.8572591	13	15	"Churn"	"No"	0
12	0.8897312	14	15	"Churn"	"No"	0
13	0.8739917	14	15	"Churn"	"No"	0
14	0.9006335	15	15	"Churn"	"No"	0
15	0.8903089	15	15	"Churn"	"No"	0
16	0.8887913	12	15	"Churn"	"No"	0
17	0.889727	13	15	"Churn"	"No"	0
18	0.9035185	13	15	"Churn"	"No"	0
19	0.8789981	14	15	"Churn"	"No"	0
20	0.9186047	14	15	"Churn"	"No"	0
21	0.9134609	13	15	"Churn"	"No"	0
22	0.9321868	12	15	"Churn"	"No"	0
23	0.913238	15	15	"Churn"	"No"	0
24	0.9143229	14	15	"Churn"	"No"	0
25	0.875155	14	15	"Churn"	"No"	0
26	0.9063415	14	15	"Churn"	"No"	0
27	0.8977917	15	15	"Churn"	"No"	0
28	0.8807145	13	15	"Churn"	"No"	0
29	0.9260669	12	15	"Churn"	"No"	0
30	0.9076083	14	15	"Churn"	"No"	0
1	0.8725586	13	16	"Churn"	"No"	0
2	0.912461	15	16	"Churn"	"No"	0
3	0.883138	12	16	"Churn"	"No"	0
4	0.8904948	13	16	"Churn"	"No"	0
5	0.8517937	15	16	"Churn"	"No"	0
6	0.897606	14	16	"Churn"	"No"	0
7	0.8796805	15	16	"Churn"	"No"	0
8	0.9011193	12	16	"Churn"	"No"	0
9	0.8732592	13	16	"Churn"	"No"	0
10	0.9158261	14	16	"Churn"	"No"	0
11	0.8922717	12	16	"Churn"	"No"	0
12	0.8829029	15	16	"Churn"	"No"	0
13	0.8799753	16	16	"Churn"	"No"	0
14	0.9151367	12	16	"Churn"	"No"	0
15	0.9139715	11	16	"Churn"	"No"	0
16	0.8667318	15	16	"Churn"	"No"	0
17	0.9170247	13	16	"Churn"	"No"	0
18	0.8622649	13	16	"Churn"	"No"	0
19	0.8854818	16	16	"Churn"	"No"	0
20	0.9006988	13	16	"Churn"	"No"	0
21	0.9094309	13	16	"Churn"	"No"	0
22	0.8605469	13	16	"Churn"	"No"	0
23	0.8837856	14	16	"Churn"	"No"	0
24	0.8588668	15	16	"Churn"	"No"	0
25	0.8571614	14	16	"Churn"	"No"	0
26	0.8997177	15	16	"Churn"	"No"	0
27	0.9060291	13	16	"Churn"	"No"	0
28	0.8628458	11	16	"Churn"	"No"	0
29	0.9029006	14	16	"Churn"	"No"	0
30	0.9227184	13	16	"Churn"	"No"	0
1	0.9252033	13	17	"Churn"	"No"	0
2	0.8780962	14	17	"Churn"	"No"	0
3	0.911344	16	17	"Churn"	"No"	0
4	0.8795169	13	17	"Churn"	"No"	0
