"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
27	0.708889463143614	20	20	"Churn"	"No"	0.7
28	0.691443875120546	20	20	"Churn"	"No"	0.7
29	0.695070889894419	20	20	"Churn"	"No"	0.7
30	0.622857481060606	20	20	"Churn"	"No"	0.7
1	0.642461538461538	21	21	"Churn"	"No"	0.7
2	0.674064371257485	21	21	"Churn"	"No"	0.7
3	0.656802258705427	21	21	"Churn"	"No"	0.7
4	0.742769230769231	21	21	"Churn"	"No"	0.7
5	0.654667614186963	21	21	"Churn"	"No"	0.7
6	0.702173131190173	21	21	"Churn"	"No"	0.7
7	0.679202622753137	21	21	"Churn"	"No"	0.7
8	0.655535093777062	21	21	"Churn"	"No"	0.7
9	0.716325653270127	21	21	"Churn"	"No"	0.7
10	0.694294662309368	21	21	"Churn"	"No"	0.7
11	0.608739837398374	21	21	"Churn"	"No"	0.7
12	0.632138476216437	21	21	"Churn"	"No"	0.7
13	0.675752639517345	21	21	"Churn"	"No"	0.7
14	0.734113847941522	21	21	"Churn"	"No"	0.7
15	0.738541666666667	21	21	"Churn"	"No"	0.7
16	0.655461825294945	21	21	"Churn"	"No"	0.7
17	0.651504702194357	21	21	"Churn"	"No"	0.7
18	0.635666820607553	21	21	"Churn"	"No"	0.7
19	0.748015553767766	21	21	"Churn"	"No"	0.7
20	0.743968924628595	21	21	"Churn"	"No"	0.7
21	0.704230769230769	21	21	"Churn"	"No"	0.7
22	0.733696837513631	21	21	"Churn"	"No"	0.7
23	0.698379355067564	21	21	"Churn"	"No"	0.7
24	0.658719970658353	21	21	"Churn"	"No"	0.7
25	0.63607188703466	21	21	"Churn"	"No"	0.7
26	0.739694665759813	21	21	"Churn"	"No"	0.7
27	0.742217813051146	21	21	"Churn"	"No"	0.7
28	0.69120587973047	21	21	"Churn"	"No"	0.7
29	0.706989903214937	21	21	"Churn"	"No"	0.7
30	0.738153846153846	21	21	"Churn"	"No"	0.7
1	0.755624303232999	22	22	"Churn"	"No"	0.7
2	0.650135746606335	22	22	"Churn"	"No"	0.7
3	0.688101195102993	21	22	"Churn"	"No"	0.7
4	0.686672328065771	22	22	"Churn"	"No"	0.7
5	0.687257339015152	22	22	"Churn"	"No"	0.7
6	0.661998507719681	22	22	"Churn"	"No"	0.7
7	0.710422178130511	22	22	"Churn"	"No"	0.7
8	0.690587574850299	22	22	"Churn"	"No"	0.7
9	0.657122553136508	22	22	"Churn"	"No"	0.7
10	0.666228181128257	22	22	"Churn"	"No"	0.7
11	0.701655550112422	22	22	"Churn"	"No"	0.7
12	0.647614652157015	22	22	"Churn"	"No"	0.7
13	0.677342365517636	22	22	"Churn"	"No"	0.7
14	0.627540784832451	22	22	"Churn"	"No"	0.7
15	0.685968834417874	22	22	"Churn"	"No"	0.7
16	0.675599640743871	22	22	"Churn"	"No"	0.7
17	0.662502499676512	22	22	"Churn"	"No"	0.7
18	0.731125975473802	22	22	"Churn"	"No"	0.7
19	0.707203389830508	22	22	"Churn"	"No"	0.7
20	0.670542827759674	22	22	"Churn"	"No"	0.7
21	0.733699417960089	22	22	"Churn"	"No"	0.7
22	0.683374763257576	22	22	"Churn"	"No"	0.7
23	0.680847479289391	22	22	"Churn"	"No"	0.7
24	0.688904977375566	22	22	"Churn"	"No"	0.7
25	0.708530251563038	22	22	"Churn"	"No"	0.7
26	0.677781723484848	22	22	"Churn"	"No"	0.7
27	0.688851727982163	22	22	"Churn"	"No"	0.7
28	0.697726034858388	22	22	"Churn"	"No"	0.7
29	0.719879518072289	22	22	"Churn"	"No"	0.7
30	0.605119897077918	22	22	"Churn"	"No"	0.7
1	0.629133780217329	23	23	"Churn"	"No"	0.7
2	0.714947424651372	23	23	"Churn"	"No"	0.7
3	0.626409110015667	23	23	"Churn"	"No"	0.7
4	0.703817140264307	23	23	"Churn"	"No"	0.7
5	0.642998198447894	23	23	"Churn"	"No"	0.7
6	0.651057401812689	23	23	"Churn"	"No"	0.7
7	0.705594005741718	22	23	"Churn"	"No"	0.7
8	0.686362437351622	23	23	"Churn"	"No"	0.7
9	0.725189393939394	23	23	"Churn"	"No"	0.7
10	0.752225112967274	23	23	"Churn"	"No"	0.7
11	0.663269682061301	23	23	"Churn"	"No"	0.7
12	0.675716377326919	23	23	"Churn"	"No"	0.7
13	0.693933446223317	23	23	"Churn"	"No"	0.7
14	0.70863800723182	23	23	"Churn"	"No"	0.7
15	0.720168226663294	23	23	"Churn"	"No"	0.7
16	0.656912124524962	23	23	"Churn"	"No"	0.7
17	0.720547685302302	23	23	"Churn"	"No"	0.7
18	0.694004553503668	23	23	"Churn"	"No"	0.7
19	0.660235448005232	23	23	"Churn"	"No"	0.7
20	0.672099303246844	23	23	"Churn"	"No"	0.7
21	0.644516577528115	23	23	"Churn"	"No"	0.7
22	0.670327706767365	23	23	"Churn"	"No"	0.7
23	0.649799725870627	23	23	"Churn"	"No"	0.7
24	0.697385484208325	23	23	"Churn"	"No"	0.7
25	0.666217672413793	23	23	"Churn"	"No"	0.7
26	0.738204348842647	23	23	"Churn"	"No"	0.7
27	0.749823678922645	23	23	"Churn"	"No"	0.7
28	0.657686462473697	23	23	"Churn"	"No"	0.7
29	0.717894419306184	23	23	"Churn"	"No"	0.7
30	0.658803440424994	23	23	"Churn"	"No"	0.7
1	0.712127130681818	24	24	"Churn"	"No"	0.7
2	0.67046885506449	24	24	"Churn"	"No"	0.7
3	0.69956819137147	24	24	"Churn"	"No"	0.7
4	0.632895359848485	23	24	"Churn"	"No"	0.7
5	0.653453073614976	24	24	"Churn"	"No"	0.7
6	0.715227846871356	24	24	"Churn"	"No"	0.7
7	0.704968021189999	23	24	"Churn"	"No"	0.7
8	0.685292499541537	24	24	"Churn"	"No"	0.7
9	0.720300444236614	24	24	"Churn"	"No"	0.7
10	0.670774497218656	24	24	"Churn"	"No"	0.7
11	0.686246200607903	23	24	"Churn"	"No"	0.7
12	0.731865871936979	24	24	"Churn"	"No"	0.7
13	0.711396407791551	24	24	"Churn"	"No"	0.7
14	0.684434182838438	24	24	"Churn"	"No"	0.7
15	0.719195079844627	24	24	"Churn"	"No"	0.7
16	0.692180995475113	24	24	"Churn"	"No"	0.7
17	0.745660096868556	24	24	"Churn"	"No"	0.7
18	0.671212121212121	24	24	"Churn"	"No"	0.7
19	0.678605040259333	24	24	"Churn"	"No"	0.7
20	0.672542994558881	24	24	"Churn"	"No"	0.7
21	0.682660735747829	24	24	"Churn"	"No"	0.7
22	0.709151098000656	24	24	"Churn"	"No"	0.7
23	0.654262601901747	24	24	"Churn"	"No"	0.7
24	0.656542437602844	24	24	"Churn"	"No"	0.7
25	0.711479919310471	24	24	"Churn"	"No"	0.7
26	0.791015898994622	24	24	"Churn"	"No"	0.7
27	0.66689592760181	24	24	"Churn"	"No"	0.7
28	0.676465493348115	24	24	"Churn"	"No"	0.7
29	0.672812615435566	22	24	"Churn"	"No"	0.7
30	0.637282229965157	24	24	"Churn"	"No"	0.7
1	0.642716824881486	24	25	"Churn"	"No"	0.7
2	0.716246747911817	25	25	"Churn"	"No"	0.7
3	0.661208785608724	25	25	"Churn"	"No"	0.7
4	0.704752995403125	25	25	"Churn"	"No"	0.7
5	0.713274547487156	25	25	"Churn"	"No"	0.7
6	0.711538684977982	25	25	"Churn"	"No"	0.7
7	0.712441300011151	25	25	"Churn"	"No"	0.7
8	0.713804303244615	25	25	"Churn"	"No"	0.7
9	0.696454849498328	25	25	"Churn"	"No"	0.7
10	0.646839090476025	25	25	"Churn"	"No"	0.7
11	0.725816761363636	25	25	"Churn"	"No"	0.7
12	0.753063108425646	25	25	"Churn"	"No"	0.7
13	0.677828158181714	25	25	"Churn"	"No"	0.7
14	0.646218310405605	25	25	"Churn"	"No"	0.7
15	0.752539746312346	25	25	"Churn"	"No"	0.7
16	0.651702306350539	25	25	"Churn"	"No"	0.7
17	0.667840171029547	25	25	"Churn"	"No"	0.7
18	0.728199095022624	25	25	"Churn"	"No"	0.7
19	0.681714633706243	25	25	"Churn"	"No"	0.7
20	0.629507280113195	24	25	"Churn"	"No"	0.7
21	0.664083105548362	25	25	"Churn"	"No"	0.7
22	0.711718320190721	25	25	"Churn"	"No"	0.7
23	0.621842295200289	25	25	"Churn"	"No"	0.7
24	0.645590562508991	25	25	"Churn"	"No"	0.7
25	0.713497574955908	25	25	"Churn"	"No"	0.7
26	0.60611161387632	25	25	"Churn"	"No"	0.7
27	0.66923631596198	25	25	"Churn"	"No"	0.7
28	0.713654119318182	25	25	"Churn"	"No"	0.7
29	0.72143016786063	25	25	"Churn"	"No"	0.7
30	0.631812932378037	25	25	"Churn"	"No"	0.7
1	0.703211266390614	26	26	"Churn"	"No"	0.7
2	0.697409944581281	26	26	"Churn"	"No"	0.7
3	0.682608753509787	26	26	"Churn"	"No"	0.7
4	0.6909590535883	26	26	"Churn"	"No"	0.7
5	0.681044073598631	26	26	"Churn"	"No"	0.7
6	0.663990825688073	26	26	"Churn"	"No"	0.7
7	0.672145494653048	26	26	"Churn"	"No"	0.7
8	0.679372197309417	24	26	"Churn"	"No"	0.7
9	0.657404556650246	26	26	"Churn"	"No"	0.7
10	0.697795408351811	26	26	"Churn"	"No"	0.7
11	0.743927716297187	26	26	"Churn"	"No"	0.7
12	0.721700721083154	26	26	"Churn"	"No"	0.7
13	0.711458333333333	26	26	"Churn"	"No"	0.7
14	0.707636095467954	26	26	"Churn"	"No"	0.7
15	0.674717013214147	26	26	"Churn"	"No"	0.7
16	0.654604640151515	25	26	"Churn"	"No"	0.7
17	0.678021116138763	26	26	"Churn"	"No"	0.7
18	0.631953674986462	26	26	"Churn"	"No"	0.7
19	0.684490703095354	26	26	"Churn"	"No"	0.7
20	0.654506189948263	26	26	"Churn"	"No"	0.7
21	0.661074441829765	25	26	"Churn"	"No"	0.7
22	0.677492086052071	26	26	"Churn"	"No"	0.7
23	0.69833315688558	26	26	"Churn"	"No"	0.7
24	0.663222034665898	26	26	"Churn"	"No"	0.7
25	0.614840410027206	26	26	"Churn"	"No"	0.7
26	0.650030449296283	26	26	"Churn"	"No"	0.7
27	0.665357403942657	26	26	"Churn"	"No"	0.7
28	0.705062184220754	26	26	"Churn"	"No"	0.7
29	0.70779387493123	26	26	"Churn"	"No"	0.7
30	0.70812396845773	25	26	"Churn"	"No"	0.7
1	0.696243647063319	25	27	"Churn"	"No"	0.7
2	0.65121568627451	27	27	"Churn"	"No"	0.7
3	0.698280441611234	27	27	"Churn"	"No"	0.7
4	0.687630208333333	27	27	"Churn"	"No"	0.7
5	0.680490234050794	27	27	"Churn"	"No"	0.7
6	0.632162309368192	27	27	"Churn"	"No"	0.7
7	0.698950412065166	27	27	"Churn"	"No"	0.7
8	0.702170658682635	27	27	"Churn"	"No"	0.7
9	0.624743155598921	27	27	"Churn"	"No"	0.7
10	0.673474976753665	27	27	"Churn"	"No"	0.7
11	0.744862155388471	27	27	"Churn"	"No"	0.7
12	0.702961476001444	27	27	"Churn"	"No"	0.7
13	0.726937893695664	27	27	"Churn"	"No"	0.7
14	0.66608710051333	27	27	"Churn"	"No"	0.7
15	0.662338773763677	27	27	"Churn"	"No"	0.7
16	0.690566667063743	27	27	"Churn"	"No"	0.7
17	0.688426125737304	27	27	"Churn"	"No"	0.7
18	0.696158854166667	26	27	"Churn"	"No"	0.7
19	0.63931221719457	27	27	"Churn"	"No"	0.7
20	0.662790697674419	27	27	"Churn"	"No"	0.7
21	0.631420281116931	27	27	"Churn"	"No"	0.7
22	0.637492000196918	27	27	"Churn"	"No"	0.7
23	0.72027149321267	27	27	"Churn"	"No"	0.7
24	0.681954751131222	27	27	"Churn"	"No"	0.7
25	0.660466566866267	27	27	"Churn"	"No"	0.7
26	0.724410256410256	26	27	"Churn"	"No"	0.7
27	0.689279294597746	27	27	"Churn"	"No"	0.7
28	0.697531530235458	27	27	"Churn"	"No"	0.7
29	0.622131253602475	27	27	"Churn"	"No"	0.7
30	0.670810154025754	27	27	"Churn"	"No"	0.7
1	0.68735810659797	28	28	"Churn"	"No"	0.7
2	0.615127319810099	28	28	"Churn"	"No"	0.7
3	0.692081425687983	27	28	"Churn"	"No"	0.7
4	0.699948989506413	22	28	"Churn"	"No"	0.7
5	0.677030103718695	27	28	"Churn"	"No"	0.7
6	0.654639236661227	28	28	"Churn"	"No"	0.7
7	0.686077844311377	28	28	"Churn"	"No"	0.7
8	0.642436346736004	25	28	"Churn"	"No"	0.7
9	0.662553060386143	28	28	"Churn"	"No"	0.7
10	0.671480122764111	26	28	"Churn"	"No"	0.7
11	0.665266599228863	28	28	"Churn"	"No"	0.7
12	0.672089494300737	28	28	"Churn"	"No"	0.7
13	0.677755012090962	27	28	"Churn"	"No"	0.7
14	0.707493212669683	28	28	"Churn"	"No"	0.7
15	0.655702232680939	27	28	"Churn"	"No"	0.7
16	0.717601273274321	28	28	"Churn"	"No"	0.7
17	0.737572515992233	28	28	"Churn"	"No"	0.7
18	0.625014535822728	28	28	"Churn"	"No"	0.7
19	0.714591453476012	27	28	"Churn"	"No"	0.7
20	0.685121557603207	27	28	"Churn"	"No"	0.7
21	0.666838943084179	28	28	"Churn"	"No"	0.7
22	0.658449472096531	28	28	"Churn"	"No"	0.7
23	0.693955256509911	28	28	"Churn"	"No"	0.7
24	0.684174962292609	28	28	"Churn"	"No"	0.7
25	0.748235150925024	28	28	"Churn"	"No"	0.7
26	0.682901116180447	28	28	"Churn"	"No"	0.7
27	0.749809954751131	28	28	"Churn"	"No"	0.7
28	0.674945847421809	28	28	"Churn"	"No"	0.7
29	0.652191263535326	27	28	"Churn"	"No"	0.7
30	0.673800038865138	28	28	"Churn"	"No"	0.7
1	0.710657068160135	29	29	"Churn"	"No"	0.7
2	0.66173302043449	28	29	"Churn"	"No"	0.7
3	0.706349591916051	28	29	"Churn"	"No"	0.7
4	0.668755286073356	26	29	"Churn"	"No"	0.7
5	0.67622879241517	29	29	"Churn"	"No"	0.7
6	0.632644227663286	29	29	"Churn"	"No"	0.7
7	0.635523378582202	29	29	"Churn"	"No"	0.7
8	0.677185572539555	29	29	"Churn"	"No"	0.7
9	0.720858895705521	28	29	"Churn"	"No"	0.7
10	0.670300662878788	25	29	"Churn"	"No"	0.7
11	0.632716733126569	29	29	"Churn"	"No"	0.7
12	0.697328356189101	29	29	"Churn"	"No"	0.7
13	0.695236376759293	26	29	"Churn"	"No"	0.7
14	0.688318998229193	28	29	"Churn"	"No"	0.7
15	0.646780303030303	29	29	"Churn"	"No"	0.7
16	0.637227341350409	28	29	"Churn"	"No"	0.7
17	0.695506902312494	28	29	"Churn"	"No"	0.7
18	0.662414741681426	29	29	"Churn"	"No"	0.7
19	0.706747004357298	29	29	"Churn"	"No"	0.7
20	0.735694839015152	29	29	"Churn"	"No"	0.7
21	0.692651395382735	29	29	"Churn"	"No"	0.7
22	0.696670751633987	29	29	"Churn"	"No"	0.7
23	0.658314174419574	29	29	"Churn"	"No"	0.7
24	0.662435718152292	29	29	"Churn"	"No"	0.7
25	0.684559922623758	22	29	"Churn"	"No"	0.7
26	0.650515209615751	29	29	"Churn"	"No"	0.7
27	0.689457834868429	27	29	"Churn"	"No"	0.7
28	0.689273221919938	27	29	"Churn"	"No"	0.7
29	0.617839607201309	29	29	"Churn"	"No"	0.7
30	0.698823612784353	29	29	"Churn"	"No"	0.7
1	0.675567188107268	30	30	"Churn"	"No"	0.7
2	0.60734841035726	25	30	"Churn"	"No"	0.7
3	0.664964640564746	30	30	"Churn"	"No"	0.7
4	0.690047469076635	30	30	"Churn"	"No"	0.7
5	0.647444978497344	30	30	"Churn"	"No"	0.7
6	0.707709719142646	30	30	"Churn"	"No"	0.7
7	0.640039028869885	26	30	"Churn"	"No"	0.7
8	0.584332058748024	28	30	"Churn"	"No"	0.7
9	0.659493512974052	30	30	"Churn"	"No"	0.7
10	0.67500632431065	30	30	"Churn"	"No"	0.7
11	0.664977862978685	30	30	"Churn"	"No"	0.7
12	0.734196078431373	30	30	"Churn"	"No"	0.7
13	0.676081365443068	30	30	"Churn"	"No"	0.7
14	0.665275083148559	30	30	"Churn"	"No"	0.7
15	0.645314505776637	26	30	"Churn"	"No"	0.7
16	0.743126323044356	30	30	"Churn"	"No"	0.7
17	0.671844244758237	30	30	"Churn"	"No"	0.7
18	0.668143755283178	29	30	"Churn"	"No"	0.7
19	0.612600491102963	28	30	"Churn"	"No"	0.7
20	0.708691198017797	30	30	"Churn"	"No"	0.7
21	0.63501770806982	29	30	"Churn"	"No"	0.7
22	0.713150712739083	30	30	"Churn"	"No"	0.7
23	0.665847268673356	30	30	"Churn"	"No"	0.7
24	0.750094749067791	30	30	"Churn"	"No"	0.7
25	0.695594879518072	29	30	"Churn"	"No"	0.7
26	0.667484453944811	30	30	"Churn"	"No"	0.7
27	0.692564881926584	30	30	"Churn"	"No"	0.7
28	0.624036202746912	30	30	"Churn"	"No"	0.7
29	0.685761750821018	30	30	"Churn"	"No"	0.7
30	0.644049401197605	30	30	"Churn"	"No"	0.7
1	0.801317401960784	1	1	"Heart"	"Yes"	0
2	0.791001619245894	1	1	"Heart"	"Yes"	0
3	0.780116959064327	1	1	"Heart"	"Yes"	0
4	0.835609449807707	1	1	"Heart"	"Yes"	0
5	0.815296645943664	1	1	"Heart"	"Yes"	0
6	0.777083815251754	1	1	"Heart"	"Yes"	0
7	0.804230769230769	1	1	"Heart"	"Yes"	0
8	0.824761904761905	1	1	"Heart"	"Yes"	0
9	0.816315628815629	1	1	"Heart"	"Yes"	0
10	0.826923076923077	1	1	"Heart"	"Yes"	0
11	0.820568345870375	1	1	"Heart"	"Yes"	0
12	0.833877487562189	1	1	"Heart"	"Yes"	0
13	0.808173477898249	1	1	"Heart"	"Yes"	0
14	0.811842918985776	1	1	"Heart"	"Yes"	0
15	0.808605565638233	1	1	"Heart"	"Yes"	0
16	0.842856041329324	1	1	"Heart"	"Yes"	0
17	0.801100689869002	1	1	"Heart"	"Yes"	0
18	0.771994419037284	1	1	"Heart"	"Yes"	0
19	0.789033166458073	1	1	"Heart"	"Yes"	0
20	0.82	1	1	"Heart"	"Yes"	0
21	0.805769230769231	1	1	"Heart"	"Yes"	0
22	0.790479446850543	1	1	"Heart"	"Yes"	0
23	0.794818413139024	1	1	"Heart"	"Yes"	0
24	0.782089100673172	1	1	"Heart"	"Yes"	0
25	0.776380952380952	1	1	"Heart"	"Yes"	0
26	0.802495930548019	1	1	"Heart"	"Yes"	0
27	0.786277791059048	1	1	"Heart"	"Yes"	0
28	0.769927536231884	1	1	"Heart"	"Yes"	0
29	0.844928880643166	1	1	"Heart"	"Yes"	0
30	0.831222657149436	1	1	"Heart"	"Yes"	0
1	0.86280303030303	2	2	"Heart"	"Yes"	0
2	0.753676470588235	2	2	"Heart"	"Yes"	0
3	0.889909991679903	2	2	"Heart"	"Yes"	0
4	0.823283858998145	2	2	"Heart"	"Yes"	0
5	0.828153988868275	2	2	"Heart"	"Yes"	0
6	0.803484479610469	1	2	"Heart"	"Yes"	0
7	0.796640141467728	1	2	"Heart"	"Yes"	0
8	0.847170686456401	2	2	"Heart"	"Yes"	0
9	0.807348292081116	2	2	"Heart"	"Yes"	0
10	0.846534653465347	2	2	"Heart"	"Yes"	0
11	0.850385948330183	2	2	"Heart"	"Yes"	0
12	0.810528756957328	1	2	"Heart"	"Yes"	0
13	0.805153846153846	2	2	"Heart"	"Yes"	0
14	0.837818209617002	1	2	"Heart"	"Yes"	0
15	0.806808704223216	1	2	"Heart"	"Yes"	0
16	0.808966861598441	1	2	"Heart"	"Yes"	0
17	0.805300245098039	2	2	"Heart"	"Yes"	0
18	0.828769230769231	2	2	"Heart"	"Yes"	0
19	0.759989385093639	1	2	"Heart"	"Yes"	0
20	0.83640394465255	2	2	"Heart"	"Yes"	0
21	0.868298100490196	2	2	"Heart"	"Yes"	0
22	0.836408030385241	2	2	"Heart"	"Yes"	0
23	0.823361162646877	2	2	"Heart"	"Yes"	0
24	0.795289855072464	1	2	"Heart"	"Yes"	0
25	0.837435975842825	2	2	"Heart"	"Yes"	0
26	0.853522727272727	2	2	"Heart"	"Yes"	0
27	0.798507462686567	2	2	"Heart"	"Yes"	0
28	0.810085588711543	1	2	"Heart"	"Yes"	0
29	0.817557491562672	1	2	"Heart"	"Yes"	0
30	0.799428571428571	1	2	"Heart"	"Yes"	0
1	0.886384615384615	3	3	"Heart"	"Yes"	0
2	0.863945578231292	3	3	"Heart"	"Yes"	0
3	0.828929227941177	3	3	"Heart"	"Yes"	0
4	0.901988304093567	3	3	"Heart"	"Yes"	0
5	0.853866666666667	3	3	"Heart"	"Yes"	0
6	0.890737785882532	3	3	"Heart"	"Yes"	0
7	0.850277334549046	3	3	"Heart"	"Yes"	0
8	0.891233643446033	3	3	"Heart"	"Yes"	0
9	0.859384452510587	3	3	"Heart"	"Yes"	0
10	0.843352826510721	3	3	"Heart"	"Yes"	0
11	0.863925277110302	3	3	"Heart"	"Yes"	0
12	0.827665972704141	3	3	"Heart"	"Yes"	0
13	0.884851237792414	3	3	"Heart"	"Yes"	0
14	0.895746455379483	3	3	"Heart"	"Yes"	0
15	0.889322916666667	3	3	"Heart"	"Yes"	0
16	0.8840799031477	3	3	"Heart"	"Yes"	0
17	0.8882261208577	3	3	"Heart"	"Yes"	0
18	0.863171550671551	3	3	"Heart"	"Yes"	0
19	0.870344668054592	3	3	"Heart"	"Yes"	0
20	0.881337279902854	3	3	"Heart"	"Yes"	0
21	0.836307692307692	3	3	"Heart"	"Yes"	0
22	0.871361825980392	3	3	"Heart"	"Yes"	0
23	0.898660986001217	3	3	"Heart"	"Yes"	0
24	0.933828076685219	3	3	"Heart"	"Yes"	0
25	0.882076923076923	3	3	"Heart"	"Yes"	0
26	0.827885714285714	3	3	"Heart"	"Yes"	0
27	0.871578947368421	3	3	"Heart"	"Yes"	0
28	0.862362132352941	3	3	"Heart"	"Yes"	0
29	0.865088619402985	3	3	"Heart"	"Yes"	0
30	0.888464800678541	3	3	"Heart"	"Yes"	0
1	0.902949427553264	4	4	"Heart"	"Yes"	0
2	0.893073694029851	4	4	"Heart"	"Yes"	0
3	0.892284798534799	4	4	"Heart"	"Yes"	0
4	0.910995160314579	4	4	"Heart"	"Yes"	0
5	0.839965003043214	4	4	"Heart"	"Yes"	0
6	0.834215979737509	4	4	"Heart"	"Yes"	0
7	0.880323223039216	4	4	"Heart"	"Yes"	0
8	0.880328242534762	4	4	"Heart"	"Yes"	0
9	0.898769841269841	4	4	"Heart"	"Yes"	0
10	0.875430012995948	4	4	"Heart"	"Yes"	0
11	0.878216911764706	4	4	"Heart"	"Yes"	0
12	0.892628575834683	4	4	"Heart"	"Yes"	0
13	0.914675897748022	4	4	"Heart"	"Yes"	0
14	0.898404416212946	4	4	"Heart"	"Yes"	0
15	0.882361904761905	4	4	"Heart"	"Yes"	0
16	0.91226035868893	4	4	"Heart"	"Yes"	0
17	0.872761904761905	4	4	"Heart"	"Yes"	0
18	0.888403799019608	4	4	"Heart"	"Yes"	0
19	0.846890318627451	4	4	"Heart"	"Yes"	0
20	0.888724261074386	4	4	"Heart"	"Yes"	0
21	0.935847019816485	4	4	"Heart"	"Yes"	0
22	0.893662564024157	4	4	"Heart"	"Yes"	0
23	0.851868907821015	4	4	"Heart"	"Yes"	0
24	0.894209956709957	4	4	"Heart"	"Yes"	0
25	0.927879888056879	4	4	"Heart"	"Yes"	0
26	0.942584480600751	4	4	"Heart"	"Yes"	0
27	0.902159090909091	4	4	"Heart"	"Yes"	0
28	0.900757575757576	4	4	"Heart"	"Yes"	0
29	0.873891587632046	4	4	"Heart"	"Yes"	0
30	0.906671262254902	4	4	"Heart"	"Yes"	0
1	0.896494092039801	5	5	"Heart"	"Yes"	0
2	0.862484783931832	5	5	"Heart"	"Yes"	0
3	0.819857672798849	5	5	"Heart"	"Yes"	0
4	0.76240348597202	5	5	"Heart"	"Yes"	0
5	0.820658773527626	5	5	"Heart"	"Yes"	0
6	0.824863956466069	5	5	"Heart"	"Yes"	0
7	0.87603305785124	5	5	"Heart"	"Yes"	0
8	0.881406616700734	5	5	"Heart"	"Yes"	0
9	0.851066243194192	5	5	"Heart"	"Yes"	0
10	0.866754515153864	5	5	"Heart"	"Yes"	0
11	0.894476567255021	5	5	"Heart"	"Yes"	0
12	0.882417749411139	5	5	"Heart"	"Yes"	0
13	0.862560864272672	5	5	"Heart"	"Yes"	0
14	0.893973891924712	5	5	"Heart"	"Yes"	0
15	0.878762605201304	5	5	"Heart"	"Yes"	0
16	0.860925136944613	5	5	"Heart"	"Yes"	0
17	0.8825	5	5	"Heart"	"Yes"	0
18	0.890436718090414	5	5	"Heart"	"Yes"	0
19	0.846462961558875	5	5	"Heart"	"Yes"	0
20	0.911534926470588	5	5	"Heart"	"Yes"	0
21	0.899066007377757	5	5	"Heart"	"Yes"	0
22	0.899343711843712	5	5	"Heart"	"Yes"	0
23	0.928006754163788	5	5	"Heart"	"Yes"	0
24	0.834024100084427	5	5	"Heart"	"Yes"	0
25	0.897900182592818	5	5	"Heart"	"Yes"	0
26	0.859053263429831	5	5	"Heart"	"Yes"	0
27	0.842830233105722	5	5	"Heart"	"Yes"	0
28	0.92267249980812	5	5	"Heart"	"Yes"	0
29	0.887369791666667	5	5	"Heart"	"Yes"	0
30	0.894521791767555	5	5	"Heart"	"Yes"	0
1	0.844922864379461	6	6	"Heart"	"Yes"	0
2	0.851229128014842	6	6	"Heart"	"Yes"	0
3	0.850413602941177	6	6	"Heart"	"Yes"	0
4	0.841258313584588	6	6	"Heart"	"Yes"	0
5	0.771413438256659	6	6	"Heart"	"Yes"	0
6	0.876825928180158	6	6	"Heart"	"Yes"	0
7	0.879098360655738	6	6	"Heart"	"Yes"	0
8	0.895134551623101	6	6	"Heart"	"Yes"	0
9	0.857039957540375	6	6	"Heart"	"Yes"	0
10	0.88250133781821	6	6	"Heart"	"Yes"	0
11	0.77821583178726	6	6	"Heart"	"Yes"	0
12	0.835868817368703	6	6	"Heart"	"Yes"	0
13	0.805736940298508	6	6	"Heart"	"Yes"	0
14	0.793712121212121	6	6	"Heart"	"Yes"	0
15	0.878133333333333	6	6	"Heart"	"Yes"	0
16	0.860265633646929	6	6	"Heart"	"Yes"	0
17	0.866842830882353	6	6	"Heart"	"Yes"	0
18	0.829470583675684	6	6	"Heart"	"Yes"	0
19	0.84297520661157	6	6	"Heart"	"Yes"	0
20	0.831405964698722	6	6	"Heart"	"Yes"	0
21	0.821653846153846	6	6	"Heart"	"Yes"	0
22	0.820657169117647	6	6	"Heart"	"Yes"	0
23	0.818935861172693	6	6	"Heart"	"Yes"	0
24	0.825623858794887	6	6	"Heart"	"Yes"	0
25	0.852961538461538	6	6	"Heart"	"Yes"	0
26	0.842261904761905	6	6	"Heart"	"Yes"	0
27	0.852530811564995	6	6	"Heart"	"Yes"	0
28	0.859538461538462	6	6	"Heart"	"Yes"	0
29	0.799749259174835	6	6	"Heart"	"Yes"	0
30	0.881795049733981	6	6	"Heart"	"Yes"	0
1	0.802221548259914	7	7	"Heart"	"Yes"	0
2	0.809621057408668	7	7	"Heart"	"Yes"	0
3	0.8056	7	7	"Heart"	"Yes"	0
4	0.718768973891925	7	7	"Heart"	"Yes"	0
5	0.829746588693957	7	7	"Heart"	"Yes"	0
6	0.876846153846154	7	7	"Heart"	"Yes"	0
7	0.823341691360839	7	7	"Heart"	"Yes"	0
8	0.818405096323586	7	7	"Heart"	"Yes"	0
9	0.797542735042735	7	7	"Heart"	"Yes"	0
10	0.851945465686274	7	7	"Heart"	"Yes"	0
11	0.715847619047619	7	7	"Heart"	"Yes"	0
12	0.825127269964288	7	7	"Heart"	"Yes"	0
13	0.817949907235622	7	7	"Heart"	"Yes"	0
14	0.810961538461539	7	7	"Heart"	"Yes"	0
