"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"SUBSAMPLED"	"propNA"
13	0.867378147979436	11	13	"Churn"	"No"	0
14	0.881973123566044	13	13	"Churn"	"No"	0
15	0.903689600840336	12	13	"Churn"	"No"	0
16	0.841105015673981	11	13	"Churn"	"No"	0
17	0.902062190996617	12	13	"Churn"	"No"	0
18	0.898345384665494	13	13	"Churn"	"No"	0
19	0.892254576249104	13	13	"Churn"	"No"	0
20	0.920995313840671	13	13	"Churn"	"No"	0
21	0.904413206930369	13	13	"Churn"	"No"	0
22	0.875122014706839	13	13	"Churn"	"No"	0
23	0.922294654498044	12	13	"Churn"	"No"	0
24	0.879231770833333	13	13	"Churn"	"No"	0
25	0.931223985431842	12	13	"Churn"	"No"	0
26	0.863603826381206	11	13	"Churn"	"No"	0
27	0.89458801867561	12	13	"Churn"	"No"	0
28	0.887987753240831	13	13	"Churn"	"No"	0
29	0.910099564000781	13	13	"Churn"	"No"	0
30	0.899615660217575	13	13	"Churn"	"No"	0
1	0.899297423887588	11	14	"Churn"	"No"	0
2	0.871291959406714	12	14	"Churn"	"No"	0
3	0.876293355892497	14	14	"Churn"	"No"	0
4	0.890986561783022	12	14	"Churn"	"No"	0
5	0.89981779137112	13	14	"Churn"	"No"	0
6	0.912116873820525	11	14	"Churn"	"No"	0
7	0.88411245505067	12	14	"Churn"	"No"	0
8	0.913834635416667	14	14	"Churn"	"No"	0
9	0.935678980228928	14	14	"Churn"	"No"	0
10	0.90068359375	14	14	"Churn"	"No"	0
11	0.900784570120955	12	14	"Churn"	"No"	0
12	0.885110952040086	14	14	"Churn"	"No"	0
13	0.905041797283177	13	14	"Churn"	"No"	0
14	0.911693889503482	14	14	"Churn"	"No"	0
15	0.927203439515341	13	14	"Churn"	"No"	0
16	0.924785379812695	13	14	"Churn"	"No"	0
17	0.896847110937398	13	14	"Churn"	"No"	0
18	0.90093224789916	13	14	"Churn"	"No"	0
19	0.873104704887096	14	14	"Churn"	"No"	0
20	0.899973943065598	13	14	"Churn"	"No"	0
21	0.833134486644131	14	14	"Churn"	"No"	0
22	0.894238924773276	14	14	"Churn"	"No"	0
23	0.914379552549428	14	14	"Churn"	"No"	0
24	0.895219512195122	14	14	"Churn"	"No"	0
25	0.901374503289688	12	14	"Churn"	"No"	0
26	0.89931640625	11	14	"Churn"	"No"	0
27	0.902937919353788	13	14	"Churn"	"No"	0
28	0.919479674796748	14	14	"Churn"	"No"	0
29	0.901951219512195	13	14	"Churn"	"No"	0
30	0.896982310093652	14	14	"Churn"	"No"	0
1	0.908560057415019	12	15	"Churn"	"No"	0
2	0.879915364583333	15	15	"Churn"	"No"	0
3	0.856232110330471	12	15	"Churn"	"No"	0
4	0.891861979166667	12	15	"Churn"	"No"	0
5	0.929177268871925	15	15	"Churn"	"No"	0
6	0.891994006905088	14	15	"Churn"	"No"	0
7	0.916475972540046	15	15	"Churn"	"No"	0
8	0.855739837398374	15	15	"Churn"	"No"	0
9	0.901574290918553	11	15	"Churn"	"No"	0
10	0.916932387583783	14	15	"Churn"	"No"	0
11	0.906422854168022	15	15	"Churn"	"No"	0
12	0.917433287662295	13	15	"Churn"	"No"	0
13	0.901760104302477	14	15	"Churn"	"No"	0
14	0.893897996357013	13	15	"Churn"	"No"	0
15	0.900715447154471	15	15	"Churn"	"No"	0
16	0.894466145833333	14	15	"Churn"	"No"	0
17	0.910039113428944	13	15	"Churn"	"No"	0
18	0.913227513227513	15	15	"Churn"	"No"	0
19	0.928766855579441	12	15	"Churn"	"No"	0
20	0.874338018960445	14	15	"Churn"	"No"	0
21	0.870182291666667	14	15	"Churn"	"No"	0
22	0.91227956009631	14	15	"Churn"	"No"	0
23	0.868486514794449	15	15	"Churn"	"No"	0
24	0.899167317200104	14	15	"Churn"	"No"	0
25	0.914737252861602	13	15	"Churn"	"No"	0
26	0.907758452218097	12	15	"Churn"	"No"	0
27	0.890742909185532	15	15	"Churn"	"No"	0
28	0.891621129326047	14	15	"Churn"	"No"	0
29	0.910807291666667	13	15	"Churn"	"No"	0
30	0.89046316200899	13	15	"Churn"	"No"	0
1	0.893264282457169	14	16	"Churn"	"No"	0
2	0.880975705329154	16	16	"Churn"	"No"	0
3	0.908843224789916	15	16	"Churn"	"No"	0
4	0.895143415906128	14	16	"Churn"	"No"	0
5	0.903160770031218	12	16	"Churn"	"No"	0
6	0.909498559832417	12	16	"Churn"	"No"	0
7	0.865123859191656	12	16	"Churn"	"No"	0
8	0.871445304874081	15	16	"Churn"	"No"	0
9	0.932297086368366	14	16	"Churn"	"No"	0
10	0.898250520291363	15	16	"Churn"	"No"	0
11	0.895555119141136	15	16	"Churn"	"No"	0
12	0.898953906505394	12	16	"Churn"	"No"	0
13	0.885319010416667	14	16	"Churn"	"No"	0
14	0.920943089430894	16	16	"Churn"	"No"	0
15	0.924147801196981	13	16	"Churn"	"No"	0
16	0.891653655997918	12	16	"Churn"	"No"	0
17	0.936585365853659	13	16	"Churn"	"No"	0
18	0.907238019486976	13	16	"Churn"	"No"	0
19	0.915104166666667	14	16	"Churn"	"No"	0
20	0.903071516886835	13	16	"Churn"	"No"	0
21	0.917490118577075	13	16	"Churn"	"No"	0
22	0.912346163917256	12	16	"Churn"	"No"	0
23	0.876857887874837	13	16	"Churn"	"No"	0
24	0.921967769296014	15	16	"Churn"	"No"	0
25	0.931642276422764	12	16	"Churn"	"No"	0
26	0.897853658536585	12	16	"Churn"	"No"	0
27	0.908209247648903	14	16	"Churn"	"No"	0
28	0.874991857207999	16	16	"Churn"	"No"	0
29	0.914029947916667	13	16	"Churn"	"No"	0
30	0.932604735883424	13	16	"Churn"	"No"	0
1	0.862861788617886	14	17	"Churn"	"No"	0
2	0.897149736448233	15	17	"Churn"	"No"	0
3	0.894060629716367	16	17	"Churn"	"No"	0
4	0.926122582759751	15	17	"Churn"	"No"	0
5	0.889242976066597	14	17	"Churn"	"No"	0
6	0.882070855353298	13	17	"Churn"	"No"	0
7	0.9052734375	10	17	"Churn"	"No"	0
8	0.8891065830721	14	17	"Churn"	"No"	0
9	0.932224897507646	12	17	"Churn"	"No"	0
10	0.874829001367989	13	17	"Churn"	"No"	0
11	0.887479568486434	17	17	"Churn"	"No"	0
12	0.928017718715393	15	17	"Churn"	"No"	0
13	0.870920461207739	14	17	"Churn"	"No"	0
14	0.874641460234681	15	17	"Churn"	"No"	0
15	0.888561127499181	14	17	"Churn"	"No"	0
16	0.903186991869919	13	17	"Churn"	"No"	0
17	0.900589970501475	13	17	"Churn"	"No"	0
18	0.855646630236794	12	17	"Churn"	"No"	0
19	0.902095399232121	15	17	"Churn"	"No"	0
20	0.887713932452658	13	17	"Churn"	"No"	0
21	0.89490466584239	16	17	"Churn"	"No"	0
22	0.918796992481203	15	17	"Churn"	"No"	0
23	0.87568359375	12	17	"Churn"	"No"	0
24	0.888823336610947	14	17	"Churn"	"No"	0
25	0.938025210084034	13	17	"Churn"	"No"	0
26	0.874991827394573	13	17	"Churn"	"No"	0
27	0.921380570235532	15	17	"Churn"	"No"	0
28	0.881812255541069	15	17	"Churn"	"No"	0
29	0.88285378743394	13	17	"Churn"	"No"	0
30	0.891165755919854	15	17	"Churn"	"No"	0
1	0.938904127481714	13	18	"Churn"	"No"	0
2	0.881510416666667	12	18	"Churn"	"No"	0
3	0.89857570239334	15	18	"Churn"	"No"	0
4	0.892014341590613	15	18	"Churn"	"No"	0
5	0.927506995509859	16	18	"Churn"	"No"	0
6	0.9197265625	15	18	"Churn"	"No"	0
7	0.864341085271318	14	18	"Churn"	"No"	0
8	0.909251389342922	13	18	"Churn"	"No"	0
9	0.88752276867031	15	18	"Churn"	"No"	0
10	0.935951760104302	13	18	"Churn"	"No"	0
11	0.917046936114733	12	18	"Churn"	"No"	0
12	0.949821138211382	15	18	"Churn"	"No"	0
13	0.905023752196265	16	18	"Churn"	"No"	0
14	0.853526456579892	12	18	"Churn"	"No"	0
15	0.891961435737086	13	18	"Churn"	"No"	0
16	0.886179130090423	14	18	"Churn"	"No"	0
17	0.880052151238592	16	18	"Churn"	"No"	0
18	0.873156342182891	13	18	"Churn"	"No"	0
19	0.894613583138173	12	18	"Churn"	"No"	0
20	0.879702194357367	12	18	"Churn"	"No"	0
21	0.885853976531943	13	18	"Churn"	"No"	0
22	0.884552845528455	14	18	"Churn"	"No"	0
23	0.872292682926829	13	18	"Churn"	"No"	0
24	0.883751306165099	14	18	"Churn"	"No"	0
25	0.905674497299408	11	18	"Churn"	"No"	0
26	0.906607700312175	13	18	"Churn"	"No"	0
27	0.920754348250928	15	18	"Churn"	"No"	0
28	0.9127444589309	14	18	"Churn"	"No"	0
29	0.888932728348787	12	18	"Churn"	"No"	0
30	0.894100391134289	15	18	"Churn"	"No"	0
1	0.906998697916667	16	19	"Churn"	"No"	0
2	0.89378764074365	13	19	"Churn"	"No"	0
3	0.86076857832583	14	19	"Churn"	"No"	0
4	0.878932968536252	12	19	"Churn"	"No"	0
5	0.867876658860265	14	19	"Churn"	"No"	0
6	0.886559925591284	12	19	"Churn"	"No"	0
7	0.907878391631252	13	19	"Churn"	"No"	0
8	0.903483072916667	15	19	"Churn"	"No"	0
9	0.899413298565841	13	19	"Churn"	"No"	0
10	0.906178861788618	13	19	"Churn"	"No"	0
11	0.907888736890105	12	19	"Churn"	"No"	0
12	0.920114493884986	11	19	"Churn"	"No"	0
13	0.936031756361033	13	19	"Churn"	"No"	0
14	0.878798724539598	14	19	"Churn"	"No"	0
15	0.92623804255873	12	19	"Churn"	"No"	0
16	0.927203439515341	12	19	"Churn"	"No"	0
17	0.903624650224507	12	19	"Churn"	"No"	0
18	0.900820793433653	15	19	"Churn"	"No"	0
19	0.908537775753237	14	19	"Churn"	"No"	0
20	0.923497267759563	13	19	"Churn"	"No"	0
21	0.882347178683386	13	19	"Churn"	"No"	0
22	0.850227864583333	13	19	"Churn"	"No"	0
23	0.89397001303781	14	19	"Churn"	"No"	0
24	0.890731707317073	12	19	"Churn"	"No"	0
25	0.92891431577563	16	19	"Churn"	"No"	0
26	0.891032732478688	13	19	"Churn"	"No"	0
27	0.870241426433266	12	19	"Churn"	"No"	0
28	0.899674479166667	15	19	"Churn"	"No"	0
29	0.859186991869919	14	19	"Churn"	"No"	0
30	0.876368403802032	11	19	"Churn"	"No"	0
1	0.859419724173823	15	20	"Churn"	"No"	0
2	0.910746812386157	14	20	"Churn"	"No"	0
3	0.90380291005291	14	20	"Churn"	"No"	0
4	0.913795357960118	13	20	"Churn"	"No"	0
5	0.897981770833333	17	20	"Churn"	"No"	0
6	0.897033898305085	14	20	"Churn"	"No"	0
7	0.876032520325203	14	20	"Churn"	"No"	0
8	0.90478515625	14	20	"Churn"	"No"	0
9	0.880171740827479	13	20	"Churn"	"No"	0
10	0.881942633637549	12	20	"Churn"	"No"	0
11	0.901365853658537	11	20	"Churn"	"No"	0
12	0.932210031347962	11	20	"Churn"	"No"	0
13	0.896263520157325	13	20	"Churn"	"No"	0
14	0.886559561128527	13	20	"Churn"	"No"	0
15	0.904884235171696	13	20	"Churn"	"No"	0
16	0.8877444589309	13	20	"Churn"	"No"	0
17	0.894141058263196	14	20	"Churn"	"No"	0
18	0.877579676071055	13	20	"Churn"	"No"	0
19	0.90495706479313	15	20	"Churn"	"No"	0
20	0.876734747316051	13	20	"Churn"	"No"	0
21	0.882926829268293	11	20	"Churn"	"No"	0
22	0.901606030809571	14	20	"Churn"	"No"	0
23	0.890888233366109	11	20	"Churn"	"No"	0
24	0.906896551724138	14	20	"Churn"	"No"	0
25	0.898087929240375	14	20	"Churn"	"No"	0
26	0.8884765625	14	20	"Churn"	"No"	0
27	0.869040650406504	16	20	"Churn"	"No"	0
28	0.869893312516263	13	20	"Churn"	"No"	0
29	0.883907073599271	13	20	"Churn"	"No"	0
30	0.906640218522373	12	20	"Churn"	"No"	0
1	0.889796316782716	13	21	"Churn"	"No"	0
2	0.953986732570239	12	21	"Churn"	"No"	0
3	0.88722294654498	13	21	"Churn"	"No"	0
4	0.880952380952381	13	21	"Churn"	"No"	0
5	0.896163116409354	14	21	"Churn"	"No"	0
6	0.907512195121951	17	21	"Churn"	"No"	0
7	0.88196070778038	13	21	"Churn"	"No"	0
8	0.888201991280016	14	21	"Churn"	"No"	0
9	0.916476866011583	15	21	"Churn"	"No"	0
10	0.895059288537549	13	21	"Churn"	"No"	0
11	0.905338541666667	12	21	"Churn"	"No"	0
12	0.877894873796513	12	21	"Churn"	"No"	0
13	0.900078781512605	11	21	"Churn"	"No"	0
14	0.904827047097909	14	21	"Churn"	"No"	0
15	0.91425026123302	15	21	"Churn"	"No"	0
16	0.891195418754474	12	21	"Churn"	"No"	0
17	0.934244791666667	13	21	"Churn"	"No"	0
18	0.920325203252032	13	21	"Churn"	"No"	0
19	0.892578125	12	21	"Churn"	"No"	0
20	0.883552289281998	12	21	"Churn"	"No"	0
21	0.879595827900913	14	21	"Churn"	"No"	0
22	0.905705178246162	13	21	"Churn"	"No"	0
23	0.90911176663389	15	21	"Churn"	"No"	0
24	0.910188802083333	15	21	"Churn"	"No"	0
25	0.893037470103641	12	21	"Churn"	"No"	0
26	0.925900592795258	13	21	"Churn"	"No"	0
27	0.905641960044251	13	21	"Churn"	"No"	0
28	0.911626541397534	16	21	"Churn"	"No"	0
29	0.903520208604954	14	21	"Churn"	"No"	0
30	0.8962890625	15	21	"Churn"	"No"	0
1	0.908114791436194	12	22	"Churn"	"No"	0
2	0.878983803552769	16	22	"Churn"	"No"	0
3	0.889417989417989	13	22	"Churn"	"No"	0
4	0.857988550611501	13	22	"Churn"	"No"	0
5	0.904313568376068	13	22	"Churn"	"No"	0
6	0.898711524695777	13	22	"Churn"	"No"	0
7	0.853142076502732	16	22	"Churn"	"No"	0
8	0.925661981039555	10	22	"Churn"	"No"	0
9	0.909582437626213	15	22	"Churn"	"No"	0
10	0.876683802954383	14	22	"Churn"	"No"	0
11	0.922471544715447	16	22	"Churn"	"No"	0
12	0.92903901544907	12	22	"Churn"	"No"	0
13	0.868477623607583	12	22	"Churn"	"No"	0
14	0.885539408222048	12	22	"Churn"	"No"	0
15	0.906870833608343	15	22	"Churn"	"No"	0
16	0.889820477411718	13	22	"Churn"	"No"	0
17	0.885015608740895	15	22	"Churn"	"No"	0
18	0.855353890189956	13	22	"Churn"	"No"	0
19	0.913393264282457	13	22	"Churn"	"No"	0
20	0.906585540443808	12	22	"Churn"	"No"	0
21	0.935221354166667	16	22	"Churn"	"No"	0
22	0.904924538121259	15	22	"Churn"	"No"	0
23	0.862954263717623	14	22	"Churn"	"No"	0
24	0.916949152542373	16	22	"Churn"	"No"	0
25	0.831053351573187	14	22	"Churn"	"No"	0
26	0.875967479674797	13	22	"Churn"	"No"	0
27	0.922178861788618	13	22	"Churn"	"No"	0
28	0.915086965018566	16	22	"Churn"	"No"	0
29	0.913664596273292	16	22	"Churn"	"No"	0
30	0.902135579937304	14	22	"Churn"	"No"	0
1	0.86908014571949	14	23	"Churn"	"No"	0
2	0.901723577235772	10	23	"Churn"	"No"	0
3	0.867056910569106	14	23	"Churn"	"No"	0
4	0.878125	13	23	"Churn"	"No"	0
5	0.860195121951219	14	23	"Churn"	"No"	0
6	0.850672675026123	14	23	"Churn"	"No"	0
7	0.894311866623079	13	23	"Churn"	"No"	0
8	0.888411588411588	14	23	"Churn"	"No"	0
9	0.884407552083333	14	23	"Churn"	"No"	0
10	0.867260390161154	12	23	"Churn"	"No"	0
11	0.912059973924381	13	23	"Churn"	"No"	0
12	0.891569010416667	13	23	"Churn"	"No"	0
13	0.924076607387141	13	23	"Churn"	"No"	0
14	0.887274155538099	13	23	"Churn"	"No"	0
15	0.894491525423729	15	23	"Churn"	"No"	0
16	0.872425032594524	16	23	"Churn"	"No"	0
17	0.882757266300079	14	23	"Churn"	"No"	0
18	0.903772357723577	13	23	"Churn"	"No"	0
19	0.891584287200832	13	23	"Churn"	"No"	0
20	0.899094521529542	12	23	"Churn"	"No"	0
21	0.877073170731707	13	23	"Churn"	"No"	0
22	0.843707317073171	12	23	"Churn"	"No"	0
23	0.87151964610981	13	23	"Churn"	"No"	0
24	0.921251629726206	14	23	"Churn"	"No"	0
25	0.882723298753833	14	23	"Churn"	"No"	0
26	0.929482175383815	13	23	"Churn"	"No"	0
27	0.860319010416667	14	23	"Churn"	"No"	0
28	0.929764467932407	17	23	"Churn"	"No"	0
29	0.903396889438407	16	23	"Churn"	"No"	0
30	0.892756473287447	15	23	"Churn"	"No"	0
1	0.900988810824876	11	24	"Churn"	"No"	0
2	0.895149739583333	13	24	"Churn"	"No"	0
3	0.888215751416846	14	24	"Churn"	"No"	0
4	0.91078757084229	14	24	"Churn"	"No"	0
5	0.879102237880864	12	24	"Churn"	"No"	0
6	0.913999075968583	14	24	"Churn"	"No"	0
7	0.863095238095238	13	24	"Churn"	"No"	0
8	0.904986962190352	16	24	"Churn"	"No"	0
9	0.912940026075619	15	24	"Churn"	"No"	0
10	0.917965410666141	13	24	"Churn"	"No"	0
11	0.90388368462139	13	24	"Churn"	"No"	0
12	0.933691056910569	12	24	"Churn"	"No"	0
13	0.901752888655462	12	24	"Churn"	"No"	0
14	0.841581565854936	14	24	"Churn"	"No"	0
15	0.901943346508564	13	24	"Churn"	"No"	0
16	0.903330731199584	13	24	"Churn"	"No"	0
17	0.883877471383975	15	24	"Churn"	"No"	0
18	0.886894308943089	14	24	"Churn"	"No"	0
19	0.903422425032595	16	24	"Churn"	"No"	0
20	0.894246485779667	13	24	"Churn"	"No"	0
21	0.919654498044329	14	24	"Churn"	"No"	0
22	0.906748746010032	13	24	"Churn"	"No"	0
23	0.901667211507028	14	24	"Churn"	"No"	0
24	0.912226217718209	12	24	"Churn"	"No"	0
25	0.907791023386099	12	24	"Churn"	"No"	0
26	0.86960197710718	14	24	"Churn"	"No"	0
27	0.880268386424337	13	24	"Churn"	"No"	0
28	0.899583089049573	16	24	"Churn"	"No"	0
29	0.903836082744174	13	24	"Churn"	"No"	0
30	0.902615144418423	13	24	"Churn"	"No"	0
1	0.898866523353527	14	25	"Churn"	"No"	0
2	0.862076822916667	14	25	"Churn"	"No"	0
3	0.945034414945919	14	25	"Churn"	"No"	0
4	0.886245110821382	13	25	"Churn"	"No"	0
5	0.903458498023715	14	25	"Churn"	"No"	0
6	0.916471354166667	13	25	"Churn"	"No"	0
7	0.931281317108089	13	25	"Churn"	"No"	0
8	0.89743756503642	16	25	"Churn"	"No"	0
9	0.874502511907092	13	25	"Churn"	"No"	0
10	0.880235431841831	13	25	"Churn"	"No"	0
11	0.89072265625	15	25	"Churn"	"No"	0
12	0.878993948070541	14	25	"Churn"	"No"	0
13	0.898926829268293	14	25	"Churn"	"No"	0
14	0.888722294654498	12	25	"Churn"	"No"	0
15	0.8838094618338	12	25	"Churn"	"No"	0
16	0.900071656569605	13	25	"Churn"	"No"	0
17	0.870569105691057	14	25	"Churn"	"No"	0
18	0.871240294904417	13	25	"Churn"	"No"	0
19	0.90922415477819	13	25	"Churn"	"No"	0
20	0.89775390625	12	25	"Churn"	"No"	0
21	0.922040736643457	13	25	"Churn"	"No"	0
22	0.9080078125	13	25	"Churn"	"No"	0
23	0.8816029143898	12	25	"Churn"	"No"	0
24	0.913819062581828	12	25	"Churn"	"No"	0
25	0.892254576249104	14	25	"Churn"	"No"	0
26	0.896467603434817	14	25	"Churn"	"No"	0
27	0.885676827269748	14	25	"Churn"	"No"	0
28	0.924910101340307	14	25	"Churn"	"No"	0
29	0.935801985370951	14	25	"Churn"	"No"	0
30	0.920813008130081	12	25	"Churn"	"No"	0
1	0.930053329864724	14	26	"Churn"	"No"	0
2	0.911433591462224	11	26	"Churn"	"No"	0
3	0.858849789915966	12	26	"Churn"	"No"	0
4	0.9146421107628	13	26	"Churn"	"No"	0
5	0.872650406504065	14	26	"Churn"	"No"	0
6	0.904292682926829	12	26	"Churn"	"No"	0
7	0.957044785877738	12	26	"Churn"	"No"	0
8	0.910119667013528	13	26	"Churn"	"No"	0
9	0.845805947810243	13	26	"Churn"	"No"	0
10	0.891865079365079	16	26	"Churn"	"No"	0
11	0.891531284661056	15	26	"Churn"	"No"	0
12	0.875552953421806	14	26	"Churn"	"No"	0
13	0.880695208169678	13	26	"Churn"	"No"	0
14	0.872983870967742	13	26	"Churn"	"No"	0
15	0.872878048780488	14	26	"Churn"	"No"	0
16	0.905737704918033	13	26	"Churn"	"No"	0
17	0.927564732874467	14	26	"Churn"	"No"	0
18	0.879557291666667	13	26	"Churn"	"No"	0
19	0.892936197916667	15	26	"Churn"	"No"	0
20	0.923284552845528	14	26	"Churn"	"No"	0
21	0.918260473588342	13	26	"Churn"	"No"	0
22	0.898731707317073	15	26	"Churn"	"No"	0
23	0.91265158964274	13	26	"Churn"	"No"	0
24	0.874902419984387	16	26	"Churn"	"No"	0
25	0.886243386243386	16	26	"Churn"	"No"	0
26	0.944834764506896	14	26	"Churn"	"No"	0
27	0.888444010416667	13	26	"Churn"	"No"	0
28	0.913779604619299	14	26	"Churn"	"No"	0
29	0.923244615084271	17	26	"Churn"	"No"	0
30	0.885382059800664	12	26	"Churn"	"No"	0
1	0.931349593495935	14	27	"Churn"	"No"	0
2	0.897925229986299	13	27	"Churn"	"No"	0
3	0.931509077894189	14	27	"Churn"	"No"	0
4	0.897333333333333	14	27	"Churn"	"No"	0
5	0.872395833333333	12	27	"Churn"	"No"	0
6	0.911180124223603	13	27	"Churn"	"No"	0
7	0.85611274991806	13	27	"Churn"	"No"	0
8	0.92265625	15	27	"Churn"	"No"	0
9	0.907312421910962	16	27	"Churn"	"No"	0
10	0.903948737965131	13	27	"Churn"	"No"	0
11	0.908539765319426	13	27	"Churn"	"No"	0
12	0.876405602682975	13	27	"Churn"	"No"	0
13	0.90251756440281	16	27	"Churn"	"No"	0
14	0.892121608368748	14	27	"Churn"	"No"	0
15	0.88974358974359	13	27	"Churn"	"No"	0
16	0.872885766328389	15	27	"Churn"	"No"	0
17	0.872608291256976	15	27	"Churn"	"No"	0
18	0.865762425188655	13	27	"Churn"	"No"	0
19	0.91142578125	15	27	"Churn"	"No"	0
20	0.879114420062696	15	27	"Churn"	"No"	0
21	0.899713373721582	13	27	"Churn"	"No"	0
22	0.924162084315266	13	27	"Churn"	"No"	0
23	0.904404111371324	13	27	"Churn"	"No"	0
24	0.922102864583333	13	27	"Churn"	"No"	0
25	0.894048780487805	14	27	"Churn"	"No"	0
26	0.926183662851197	14	27	"Churn"	"No"	0
27	0.881115014311736	10	27	"Churn"	"No"	0
28	0.910232101994116	15	27	"Churn"	"No"	0
29	0.919414634146342	14	27	"Churn"	"No"	0
30	0.924635701275046	15	27	"Churn"	"No"	0
1	0.892431834450446	13	28	"Churn"	"No"	0
2	0.918439024390244	16	28	"Churn"	"No"	0
3	0.911661352248324	13	28	"Churn"	"No"	0
4	0.88623301985371	15	28	"Churn"	"No"	0
5	0.879326047358834	14	28	"Churn"	"No"	0
6	0.885365694526	14	28	"Churn"	"No"	0
7	0.883930899608866	14	28	"Churn"	"No"	0
8	0.874536585365854	13	28	"Churn"	"No"	0
9	0.860018602179112	12	28	"Churn"	"No"	0
10	0.8884765625	12	28	"Churn"	"No"	0
11	0.901162027310924	13	28	"Churn"	"No"	0
12	0.919679499706859	14	28	"Churn"	"No"	0
13	0.907635712865381	14	28	"Churn"	"No"	0
14	0.873880105401845	16	28	"Churn"	"No"	0
15	0.915360501567398	13	28	"Churn"	"No"	0
16	0.885772913816689	13	28	"Churn"	"No"	0
17	0.898581837106427	13	28	"Churn"	"No"	0
18	0.907559198542805	13	28	"Churn"	"No"	0
19	0.893182409575852	13	28	"Churn"	"No"	0
20	0.909022898776997	13	28	"Churn"	"No"	0
21	0.923893229166667	13	28	"Churn"	"No"	0
22	0.895771878072763	13	28	"Churn"	"No"	0
23	0.909901118917512	15	28	"Churn"	"No"	0
24	0.892397242455775	13	28	"Churn"	"No"	0
25	0.90812385441215	13	28	"Churn"	"No"	0
26	0.948763020833333	15	28	"Churn"	"No"	0
27	0.866634114583333	14	28	"Churn"	"No"	0
28	0.926110487756584	15	28	"Churn"	"No"	0
29	0.916617886178862	15	28	"Churn"	"No"	0
30	0.892	14	28	"Churn"	"No"	0
1	0.892151105891564	15	29	"Churn"	"No"	0
2	0.891661773341163	13	29	"Churn"	"No"	0
3	0.893365853658537	13	29	"Churn"	"No"	0
4	0.877792977656179	16	29	"Churn"	"No"	0
5	0.90409022160847	13	29	"Churn"	"No"	0
6	0.911642276422764	19	29	"Churn"	"No"	0
7	0.92059763815489	15	29	"Churn"	"No"	0
8	0.9242858072493	17	29	"Churn"	"No"	0
9	0.911397345823575	10	29	"Churn"	"No"	0
10	0.881907571288102	14	29	"Churn"	"No"	0
11	0.9068359375	15	29	"Churn"	"No"	0
12	0.873230247276049	13	29	"Churn"	"No"	0
13	0.830485729248494	11	29	"Churn"	"No"	0
14	0.904883644706654	13	29	"Churn"	"No"	0
15	0.910666666666667	14	29	"Churn"	"No"	0
16	0.890609748161645	15	29	"Churn"	"No"	0
17	0.919284552845528	14	29	"Churn"	"No"	0
18	0.88693418314256	10	29	"Churn"	"No"	0
19	0.904329427083333	12	29	"Churn"	"No"	0
20	0.864493322859387	15	29	"Churn"	"No"	0
21	0.914562536699941	13	29	"Churn"	"No"	0
22	0.880745341614907	14	29	"Churn"	"No"	0
23	0.872308298319328	16	29	"Churn"	"No"	0
24	0.924077733860343	15	29	"Churn"	"No"	0
25	0.926128590971272	14	29	"Churn"	"No"	0
26	0.883311603650587	15	29	"Churn"	"No"	0
27	0.90126953125	16	29	"Churn"	"No"	0
28	0.896196254974881	12	29	"Churn"	"No"	0
29	0.898289097059589	14	29	"Churn"	"No"	0
30	0.906471544715447	14	29	"Churn"	"No"	0
1	0.909537760416667	15	30	"Churn"	"No"	0
2	0.916650406504065	13	30	"Churn"	"No"	0
3	0.882870219025825	14	30	"Churn"	"No"	0
4	0.874769433465086	12	30	"Churn"	"No"	0
5	0.88530081300813	13	30	"Churn"	"No"	0
6	0.893251050420168	12	30	"Churn"	"No"	0
7	0.877920218650355	13	30	"Churn"	"No"	0
8	0.882694198623402	12	30	"Churn"	"No"	0
9	0.894546756035661	13	30	"Churn"	"No"	0
10	0.900370804059329	12	30	"Churn"	"No"	0
11	0.886152144205115	14	30	"Churn"	"No"	0
12	0.899876229561592	14	30	"Churn"	"No"	0
13	0.892364724245578	14	30	"Churn"	"No"	0
14	0.903787336500293	16	30	"Churn"	"No"	0
15	0.91766008729073	13	30	"Churn"	"No"	0
16	0.872060452087812	13	30	"Churn"	"No"	0
17	0.889951219512195	17	30	"Churn"	"No"	0
18	0.874959349593496	14	30	"Churn"	"No"	0
19	0.880659640905542	13	30	"Churn"	"No"	0
20	0.912568306010929	13	30	"Churn"	"No"	0
21	0.892710572601134	13	30	"Churn"	"No"	0
22	0.866796875	14	30	"Churn"	"No"	0
23	0.888314442897859	11	30	"Churn"	"No"	0
24	0.870548572924849	12	30	"Churn"	"No"	0
25	0.901446713799424	13	30	"Churn"	"No"	0
26	0.894762556185265	13	30	"Churn"	"No"	0
27	0.8871975019516	15	30	"Churn"	"No"	0
28	0.909777864634226	16	30	"Churn"	"No"	0
29	0.899356139438085	15	30	"Churn"	"No"	0
30	0.884928385416667	14	30	"Churn"	"No"	0
1	0.553351573187414	1	1	"Churn"	"No"	0.7
2	0.574933124551445	1	1	"Churn"	"No"	0.7
3	0.59296875	1	1	"Churn"	"No"	0.7
4	0.539934959349593	1	1	"Churn"	"No"	0.7
5	0.57980487804878	1	1	"Churn"	"No"	0.7
6	0.547152560083595	1	1	"Churn"	"No"	0.7
7	0.591674796747968	1	1	"Churn"	"No"	0.7
8	0.575551506474914	1	1	"Churn"	"No"	0.7
